,ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,Method
3527,Null,VEH_195,2,O_326,2023-05-01 17:04, , ,2023-05-02 12:25,Null,
3528,20230502B470884_001,VEH_195,3,D_208,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3529,20230501B468221_001,VEH_195,4,D_108,2023-05-02 14:51,0,60,2023-05-02 15:51,Yes,
3530,Null,VEH_606,1,O_11,2023-05-01 17:13,1126.107341881112, ,2023-05-02 12:00,Null,4
3531,Null,VEH_606,2,O_326,2023-05-01 17:39, , ,2023-05-02 12:25,Null,
3532,20230502B470085_001,VEH_606,3,D_208,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3533,20230501B467067_001,VEH_606,4,D_108,2023-05-02 14:51,0,60,2023-05-02 15:51,Yes,
3534,Null,VEH_171,1,O_11,2023-05-01 17:21,1118.353167548453, ,2023-05-02 12:00,Null,4
3535,Null,VEH_171,2,O_326,2023-05-01 17:46, , ,2023-05-02 12:25,Null,
3536,20230502B470901_001,VEH_171,3,D_208,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3537,20230501B467094_001,VEH_171,4,D_108,2023-05-02 14:51,0,60,2023-05-02 15:51,Yes,
3538,Null,VEH_170,1,O_11,2023-05-01 17:27,1112.2263604909795, ,2023-05-02 12:00,Null,4
3539,Null,VEH_170,2,O_326,2023-05-01 17:53, , ,2023-05-02 12:25,Null,
3540,20230502B470099_001,VEH_170,3,D_208,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3541,20230501B467182_001,VEH_170,4,D_108,2023-05-02 14:51,0,60,2023-05-02 15:51,Yes,
3542,Null,VEH_694,1,O_11,2023-05-01 18:16,1063.1129094704465, ,2023-05-02 12:00,Null,4
3543,Null,VEH_694,2,O_326,2023-05-01 18:42, , ,2023-05-02 12:25,Null,
3544,20230502B470388_001,VEH_694,3,D_208,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3545,20230501B467469_001,VEH_694,4,D_108,2023-05-02 14:51,0,60,2023-05-02 15:51,Yes,
3546,Null,VEH_669,1,O_11,2023-05-01 18:35,1044.694642436338, ,2023-05-02 12:00,Null,4
3547,Null,VEH_669,2,O_326,2023-05-01 19:00, , ,2023-05-02 12:25,Null,
3548,20230502B470830_001,VEH_669,3,D_208,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3549,20230501B468188_001,VEH_669,4,D_108,2023-05-02 14:51,0,60,2023-05-02 15:51,Yes,
3550,Null,VEH_611,1,O_11,2023-05-01 21:26,873.3771658025541, ,2023-05-02 12:00,Null,4
3551,Null,VEH_611,2,O_326,2023-05-01 21:51, , ,2023-05-02 12:25,Null,
3552,20230502B470885_001,VEH_611,3,D_208,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3553,20230501B468192_001,VEH_611,4,D_108,2023-05-02 14:51,0,60,2023-05-02 15:51,Yes,
3554,Null,VEH_602,1,O_11,2023-05-01 22:52,787.8093942322328, ,2023-05-02 12:00,Null,4
3555,Null,VEH_602,2,O_326,2023-05-01 23:17, , ,2023-05-02 12:25,Null,
3556,20230502B470902_001,VEH_602,3,D_208,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3557,20230501B468196_001,VEH_602,4,D_108,2023-05-02 14:51,0,60,2023-05-02 15:51,Yes,
3558,Null,VEH_996,1,O_11,2023-05-01 17:10,1129.6409645291112, ,2023-05-02 12:00,Null,4
3559,Null,VEH_996,2,O_326,2023-05-01 17:35, , ,2023-05-02 12:25,Null,
3560,20230502B471857_001,VEH_996,3,D_208,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3561,20230501B468222_001,VEH_996,4,D_108,2023-05-02 14:51,0,60,2023-05-02 15:51,Yes,
3562,Null,VEH_293,1,O_11,2023-05-01 22:50,789.9544337240552, ,2023-05-02 12:00,Null,4
3563,Null,VEH_293,2,O_326,2023-05-01 23:15, , ,2023-05-02 12:25,Null,
3564,20230502B471893_001,VEH_293,3,D_208,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3565,20230501B467153_001,VEH_293,4,D_108,2023-05-02 14:51,0,60,2023-05-02 15:51,Yes,
3566,Null,VEH_988,1,O_11,2023-05-01 22:55,784.0004632654272, ,2023-05-02 12:00,Null,4
3567,Null,VEH_988,2,O_326,2023-05-01 23:21, , ,2023-05-02 12:25,Null,
3568,M18387288,VEH_988,3,D_430,2023-05-02 13:09,0,60,2023-05-02 14:09,Yes,
3569,20230501B468159_001,VEH_988,4,D_108,2023-05-02 14:46,0,60,2023-05-02 15:46,Yes,
3570,Null,VEH_271,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3571,Null,VEH_271,2,O_629,2023-05-02 13:07, , ,2023-05-02 13:07,Null,
3572,MF2305036205547,VEH_271,3,D_1460,2023-05-02 14:04,0,60,2023-05-02 15:04,Yes,
3573,20230501B466841_001,VEH_271,4,D_73,2023-05-02 16:01,0,60,2023-05-02 17:01,Yes,
3574,Null,VEH_435,1,O_243,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3575,Null,VEH_435,2,O_11,2023-05-02 13:10, , ,2023-05-02 13:10,Null,
3576,N_20230502864637,VEH_435,3,D_179,2023-05-02 13:42,0,60,2023-05-02 14:42,Yes,
3577,N_20230501842174,VEH_435,4,D_108,2023-05-02 15:30,0,60,2023-05-02 16:30,Yes,
3578,Null,VEH_261,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3579,Null,VEH_261,2,O_326,2023-05-02 13:33, , ,2023-05-02 13:33,Null,
3580,MF2305156305286,VEH_261,3,D_1594,2023-05-02 14:05,0,60,2023-05-02 15:05,Yes,
3581,20230502B471788_001,VEH_261,4,D_108,2023-05-02 15:57,0,60,2023-05-02 16:57,Yes,
3582,Null,VEH_266,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3583,Null,VEH_266,2,O_179,2023-05-02 12:53, , ,2023-05-02 12:53,Null,
3584,MF2305096266861,VEH_266,3,D_1778,2023-05-02 13:11,0,60,2023-05-02 14:11,Yes,
3585,20230502B471792_001,VEH_266,4,D_108,2023-05-02 15:38,0,60,2023-05-02 16:38,Yes,
3586,Null,VEH_265,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3587,Null,VEH_265,2,O_673,2023-05-02 15:05, , ,2023-05-02 15:05,Null,
3588,M18384092,VEH_265,3,D_261,2023-05-02 19:05,0,60,2023-05-02 20:05,Yes,
3589,20230501B466874_001,VEH_265,4,D_88,2023-05-02 21:48,0,60,2023-05-02 22:48,Yes,
3590,Null,VEH_584,1,O_326,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3591,Null,VEH_584,2,O_62,2023-05-02 12:38, , ,2023-05-02 12:38,Null,
3592,M18389087,VEH_584,3,D_273,2023-05-02 13:19,0,60,2023-05-02 14:19,Yes,
3593,20230501B468633_001,VEH_584,4,D_99,2023-05-02 15:06,0,60,2023-05-02 16:06,Yes,
3594,Null,VEH_264,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3595,Null,VEH_264,2,O_376,2023-05-02 14:01, , ,2023-05-02 14:01,Null,
3596,M18386788,VEH_264,3,D_424,2023-05-02 18:08,0,60,2023-05-02 19:08,Yes,
3597,20230502B469913_001,VEH_264,4,D_233,2023-05-02 20:49,0,60,2023-05-02 21:49,Yes,
3598,Null,VEH_352,1,O_179,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3599,Null,VEH_352,2,O_673,2023-05-02 14:05, , ,2023-05-02 14:05,Null,
3600,MF2305026199206,VEH_352,3,D_1346,2023-05-02 18:00,0,60,2023-05-02 19:00,Yes,
3601,20230502B470163_001,VEH_352,4,D_109,2023-05-02 20:44,0,60,2023-05-02 21:44,Yes,
3602,Null,VEH_642,1,O_349,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3603,Null,VEH_642,2,O_466,2023-05-02 13:51, , ,2023-05-02 13:51,Null,
3604,M18387086,VEH_642,3,D_318,2023-05-02 18:02,0,60,2023-05-02 19:02,Yes,
3605,20230502B471702_001,VEH_642,4,D_233,2023-05-02 20:19,0,60,2023-05-02 21:19,Yes,
3606,Null,VEH_188,1,O_62,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3607,Null,VEH_188,2,O_11,2023-05-02 12:29, , ,2023-05-02 12:29,Null,
3608,20230501B467508_001,VEH_188,3,D_179,2023-05-02 13:01,0,60,2023-05-02 14:01,Yes,
3609,20230501B467881_001,VEH_188,4,D_108,2023-05-02 14:49,0,60,2023-05-02 15:49,Yes,
3610,Null,VEH_353,1,O_179,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3611,Null,VEH_353,2,O_673,2023-05-02 14:05, , ,2023-05-02 14:05,Null,
3612,MF2305026195403,VEH_353,3,D_1192,2023-05-02 18:03,0,60,2023-05-02 19:03,Yes,
3613,20230502B470215_001,VEH_353,4,D_109,2023-05-02 20:48,0,60,2023-05-02 21:48,Yes,
3614,Null,VEH_354,1,O_179,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3615,Null,VEH_354,2,O_673,2023-05-02 14:05, , ,2023-05-02 14:05,Null,
3616,MF2305026195407,VEH_354,3,D_1192,2023-05-02 18:03,0,60,2023-05-02 19:03,Yes,
3617,20230502B470219_001,VEH_354,4,D_109,2023-05-02 20:48,0,60,2023-05-02 21:48,Yes,
3618,Null,VEH_942,1,O_629,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3619,Null,VEH_942,2,O_243,2023-05-02 14:17, , ,2023-05-02 14:17,Null,
3620,MF2305036205404,VEH_942,3,D_1451,2023-05-02 18:27,0,60,2023-05-02 19:27,Yes,
3621,20230502B468881_001,VEH_942,4,D_109,2023-05-02 21:14,0,60,2023-05-02 22:14,Yes,
3622,Null,VEH_943,1,O_629,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3623,Null,VEH_943,2,O_243,2023-05-02 14:17, , ,2023-05-02 14:17,Null,
3624,MF2305036205406,VEH_943,3,D_1451,2023-05-02 18:27,0,60,2023-05-02 19:27,Yes,
3625,20230502B469548_001,VEH_943,4,D_109,2023-05-02 21:14,0,60,2023-05-02 22:14,Yes,
3626,Null,VEH_306,1,O_466,2023-05-02 00:26,693.9206652212595, ,2023-05-02 12:00,Null,4
3627,Null,VEH_306,2,O_144,2023-05-02 02:38, , ,2023-05-02 14:11,Null,
3628,20230501B468241_001,VEH_306,3,D_108,2023-05-02 16:03,0,60,2023-05-02 17:03,Yes,
3629,20230502B471131_001,VEH_306,4,D_109,2023-05-02 19:14,0,60,2023-05-02 20:14,Yes,
3630,Null,VEH_189,1,O_62,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3631,Null,VEH_189,2,O_144,2023-05-02 13:54, , ,2023-05-02 13:54,Null,
3632,20230501B466883_001,VEH_189,3,D_93,2023-05-02 16:31,0,60,2023-05-02 17:31,Yes,
3633,20230502B470759_001,VEH_189,4,D_109,2023-05-02 19:56,0,60,2023-05-02 20:56,Yes,
3634,Null,VEH_263,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3635,Null,VEH_263,2,O_243,2023-05-02 15:08, , ,2023-05-02 15:08,Null,
3636,20230502B470145_001,VEH_263,3,D_109,2023-05-02 18:15,0,60,2023-05-02 19:15,Yes,
3637,M18385446,VEH_263,4,D_320,2023-05-02 21:31,0,60,2023-05-02 22:31,Yes,
3638,Null,VEH_655,1,O_352,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3639,Null,VEH_655,2,O_685,2023-05-02 14:13, , ,2023-05-02 14:13,Null,
3640,MF2305036206397,VEH_655,3,D_1471,2023-05-02 18:28,0,60,2023-05-02 19:28,Yes,
3641,20230502B470829_001,VEH_655,4,D_1,2023-05-02 21:07,0,60,2023-05-02 22:07,Yes,
3642,Null,VEH_361,1,O_179,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3643,Null,VEH_361,2,O_711,2023-05-02 14:08, , ,2023-05-02 14:08,Null,
3644,MF2305016188627,VEH_361,3,D_1193,2023-05-02 18:35,0,60,2023-05-02 19:35,Yes,
3645,20230502B470311_001,VEH_361,4,D_109,2023-05-02 21:57,0,60,2023-05-02 22:57,Yes,
3646,Null,VEH_262,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3647,Null,VEH_262,2,O_243,2023-05-02 15:08, , ,2023-05-02 15:08,Null,
3648,20230502B470405_001,VEH_262,3,D_109,2023-05-02 18:15,0,60,2023-05-02 19:15,Yes,
3649,MF2305316382294,VEH_262,4,D_1201,2023-05-02 21:05,0,60,2023-05-02 22:05,Yes,
3650,Null,VEH_260,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3651,Null,VEH_260,2,O_243,2023-05-02 15:08, , ,2023-05-02 15:08,Null,
3652,20230502B469746_001,VEH_260,3,D_109,2023-05-02 18:15,0,60,2023-05-02 19:15,Yes,
3653,20230501B467581_001,VEH_260,4,D_46,2023-05-02 20:49,0,60,2023-05-02 21:49,Yes,
3654,Null,VEH_585,1,O_326,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3655,Null,VEH_585,2,O_62,2023-05-02 12:38, , ,2023-05-02 12:38,Null,
3656,20230501B468488_001,VEH_585,3,D_53,2023-05-02 13:08,0,60,2023-05-02 14:08,Yes,
3657,M18386445,VEH_585,4,D_341,2023-05-02 14:42,0,60,2023-05-02 15:42,Yes,
3658,Null,VEH_190,1,O_62,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3659,Null,VEH_190,2,O_673,2023-05-02 12:57, , ,2023-05-02 12:57,Null,
3660,M18434769,VEH_190,3,D_359,2023-05-02 13:23,0,60,2023-05-02 14:23,Yes,
3661,M18386443,VEH_190,4,D_405,2023-05-02 15:30,0,60,2023-05-02 16:30,Yes,
3662,Null,VEH_944,1,O_629,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3663,Null,VEH_944,2,O_326,2023-05-02 13:01, , ,2023-05-02 13:01,Null,
3664,20230502B470570_001,VEH_944,3,D_37,2023-05-02 13:35,0,60,2023-05-02 14:35,Yes,
3665,20230502B471293_001,VEH_944,4,D_108,2023-05-02 15:33,0,60,2023-05-02 16:33,Yes,
3666,Null,VEH_945,1,O_629,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3667,Null,VEH_945,2,O_326,2023-05-02 13:01, , ,2023-05-02 13:01,Null,
3668,20230502B470931_001,VEH_945,3,D_37,2023-05-02 13:35,0,60,2023-05-02 14:35,Yes,
3669,20230502B471899_001,VEH_945,4,D_108,2023-05-02 15:33,0,60,2023-05-02 16:33,Yes,
3670,Null,VEH_941,1,O_629,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3671,Null,VEH_941,2,O_326,2023-05-02 13:01, , ,2023-05-02 13:01,Null,
3672,N_20230502864672,VEH_941,3,D_37,2023-05-02 13:35,0,60,2023-05-02 14:35,Yes,
3673,20230502B471799_001,VEH_941,4,D_108,2023-05-02 15:33,0,60,2023-05-02 16:33,Yes,
3674,Null,VEH_938,1,O_629,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3675,Null,VEH_938,2,O_326,2023-05-02 13:01, , ,2023-05-02 13:01,Null,
3676,20230502B470084_001,VEH_938,3,D_37,2023-05-02 13:35,0,60,2023-05-02 14:35,Yes,
3677,20230502B471797_001,VEH_938,4,D_108,2023-05-02 15:33,0,60,2023-05-02 16:33,Yes,
3678,Null,VEH_637,1,O_349,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3679,Null,VEH_637,2,O_673,2023-05-02 14:51, , ,2023-05-02 14:51,Null,
3680,M18387741,VEH_637,3,D_295,2023-05-02 17:34,0,60,2023-05-02 18:34,Yes,
3681,20230502B471245_001,VEH_637,4,D_109,2023-05-02 19:38,0,60,2023-05-02 20:38,Yes,
3682,Null,VEH_638,1,O_349,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3683,Null,VEH_638,2,O_673,2023-05-02 14:51, , ,2023-05-02 14:51,Null,
3684,M18388555,VEH_638,3,D_295,2023-05-02 17:34,0,60,2023-05-02 18:34,Yes,
3685,20230502B470053_001,VEH_638,4,D_109,2023-05-02 19:38,0,60,2023-05-02 20:38,Yes,
3686,Null,VEH_259,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3687,Null,VEH_259,2,O_326,2023-05-02 13:33, , ,2023-05-02 13:33,Null,
3688,20230501B466908_001,VEH_259,3,D_100,2023-05-02 14:55,0,60,2023-05-02 15:55,Yes,
3689,20230501B468054_001,VEH_259,4,D_108,2023-05-02 17:19,0,60,2023-05-02 18:19,Yes,
3690,Null,VEH_258,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3691,Null,VEH_258,2,O_711,2023-05-02 14:44, , ,2023-05-02 14:44,Null,
3692,MF2305036206476,VEH_258,3,D_1477,2023-05-02 17:41,0,60,2023-05-02 18:41,Yes,
3693,20230502B470310_001,VEH_258,4,D_109,2023-05-02 19:37,0,60,2023-05-02 20:37,Yes,
3694,Null,VEH_876,1,O_580,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3695,Null,VEH_876,2,O_326,2023-05-02 13:17, , ,2023-05-02 13:17,Null,
3696,MF2305126290560,VEH_876,3,D_1414,2023-05-02 13:51,0,60,2023-05-02 14:51,Yes,
3697,MF2305196341989,VEH_876,4,D_1611,2023-05-02 16:04,0,60,2023-05-02 17:04,Yes,
3698,Null,VEH_191,1,O_62,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3699,Null,VEH_191,2,O_174,2023-05-02 12:39, , ,2023-05-02 12:39,Null,
3700,20230502B470249_001,VEH_191,3,D_108,2023-05-02 13:10,0,60,2023-05-02 14:10,Yes,
3701,M18385551,VEH_191,4,D_273,2023-05-02 15:00,0,60,2023-05-02 16:00,Yes,
3702,Null,VEH_183,1,O_62,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3703,Null,VEH_183,2,O_174,2023-05-02 12:39, , ,2023-05-02 12:39,Null,
3704,20230501B468114_001,VEH_183,3,D_108,2023-05-02 13:10,0,60,2023-05-02 14:10,Yes,
3705,M18386965,VEH_183,4,D_273,2023-05-02 15:00,0,60,2023-05-02 16:00,Yes,
3706,Null,VEH_182,1,O_62,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3707,Null,VEH_182,2,O_174,2023-05-02 12:39, , ,2023-05-02 12:39,Null,
3708,20230502B470180_001,VEH_182,3,D_108,2023-05-02 13:10,0,60,2023-05-02 14:10,Yes,
3709,M18389095,VEH_182,4,D_273,2023-05-02 15:00,0,60,2023-05-02 16:00,Yes,
3710,Null,VEH_875,1,O_580,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3711,Null,VEH_875,2,O_326,2023-05-02 13:17, , ,2023-05-02 13:17,Null,
3712,MF2305126290565,VEH_875,3,D_1414,2023-05-02 13:51,0,60,2023-05-02 14:51,Yes,
3713,20230502B470684_001,VEH_875,4,D_108,2023-05-02 16:04,0,60,2023-05-02 17:04,Yes,
3714,Null,VEH_874,1,O_580,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3715,Null,VEH_874,2,O_326,2023-05-02 13:17, , ,2023-05-02 13:17,Null,
3716,MF2305156305346,VEH_874,3,D_1414,2023-05-02 13:51,0,60,2023-05-02 14:51,Yes,
3717,20230502B470641_001,VEH_874,4,D_108,2023-05-02 16:04,0,60,2023-05-02 17:04,Yes,
3718,Null,VEH_902,1,O_603,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3719,Null,VEH_902,2,O_123,2023-05-02 14:19, , ,2023-05-02 14:19,Null,
3720,20230502B471108_001,VEH_902,3,D_108,2023-05-02 17:22,0,60,2023-05-02 18:22,Yes,
3721,20230502B471118_001,VEH_902,4,D_233,2023-05-02 19:24,0,60,2023-05-02 20:24,Yes,
3722,Null,VEH_837,1,O_578,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3723,Null,VEH_837,2,O_376,2023-05-02 14:38, , ,2023-05-02 14:38,Null,
3724,MF2305026195497,VEH_837,3,D_1258,2023-05-02 18:42,0,60,2023-05-02 19:42,Yes,
3725,20230502B469922_001,VEH_837,4,D_1,2023-05-02 21:42,0,60,2023-05-02 22:42,Yes,
3726,Null,VEH_257,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3727,Null,VEH_257,2,O_243,2023-05-02 15:08, , ,2023-05-02 15:08,Null,
3728,20230502B471791_001,VEH_257,3,D_109,2023-05-02 18:15,0,60,2023-05-02 19:15,Yes,
3729,20230501B468281_001,VEH_257,4,D_1,2023-05-02 19:57,0,60,2023-05-02 20:57,Yes,
3730,Null,VEH_256,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3731,Null,VEH_256,2,O_243,2023-05-02 15:08, , ,2023-05-02 15:08,Null,
3732,20230502B471803_001,VEH_256,3,D_109,2023-05-02 18:15,0,60,2023-05-02 19:15,Yes,
3733,20230502B468781_001,VEH_256,4,D_1,2023-05-02 19:57,0,60,2023-05-02 20:57,Yes,
3734,Null,VEH_255,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3735,Null,VEH_255,2,O_243,2023-05-02 15:08, , ,2023-05-02 15:08,Null,
3736,20230502B470826_001,VEH_255,3,D_109,2023-05-02 18:15,0,60,2023-05-02 19:15,Yes,
3737,20230502B468922_002,VEH_255,4,D_1,2023-05-02 19:57,0,60,2023-05-02 20:57,Yes,
3738,Null,VEH_254,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3739,Null,VEH_254,2,O_243,2023-05-02 15:08, , ,2023-05-02 15:08,Null,
3740,20230502B470871_001,VEH_254,3,D_109,2023-05-02 18:15,0,60,2023-05-02 19:15,Yes,
3741,20230502B469504_004,VEH_254,4,D_1,2023-05-02 19:57,0,60,2023-05-02 20:57,Yes,
3742,Null,VEH_253,1,O_144,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3743,Null,VEH_253,2,O_243,2023-05-02 15:08, , ,2023-05-02 15:08,Null,
3744,20230502B471133_001,VEH_253,3,D_109,2023-05-02 18:15,0,60,2023-05-02 19:15,Yes,
3745,20230502B469745_001,VEH_253,4,D_1,2023-05-02 19:57,0,60,2023-05-02 20:57,Yes,
3746,Null,VEH_586,1,O_326,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3747,Null,VEH_586,2,O_174,2023-05-02 12:49, , ,2023-05-02 12:49,Null,
3748,20230502B470367_001,VEH_586,3,D_108,2023-05-02 13:20,0,60,2023-05-02 14:20,Yes,
3749,20230501B468628_001,VEH_586,4,D_203,2023-05-02 15:46,0,60,2023-05-02 16:46,Yes,
3750,Null,VEH_841,1,O_578,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3751,Null,VEH_841,2,O_376,2023-05-02 14:38, , ,2023-05-02 14:38,Null,
3752,MF2305196345036,VEH_841,3,D_2445,2023-05-02 18:14,0,60,2023-05-02 19:14,Yes,
3753,20230502B471725_001,VEH_841,4,D_1,2023-05-02 21:08,0,60,2023-05-02 22:08,Yes,
3754,Null,VEH_639,1,O_349,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3755,Null,VEH_639,2,O_673,2023-05-02 14:51, , ,2023-05-02 14:51,Null,
3756,20230502B470722_001,VEH_639,3,D_108,2023-05-02 16:17,0,60,2023-05-02 17:17,Yes,
3757,20230502B471777_001,VEH_639,4,D_109,2023-05-02 19:28,0,60,2023-05-02 20:28,Yes,
3758,Null,VEH_738,1,O_448,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3759,Null,VEH_738,2,O_580,2023-05-02 14:21, , ,2023-05-02 14:21,Null,
3760,MF2305046250060,VEH_738,3,D_1658,2023-05-02 17:00,0,60,2023-05-02 18:00,Yes,
3761,20230502B470642_001,VEH_738,4,D_109,2023-05-02 19:50,0,60,2023-05-02 20:50,Yes,
3762,Null,VEH_587,1,O_326,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3763,Null,VEH_587,2,O_179,2023-05-02 12:47, , ,2023-05-02 12:47,Null,
3764,MF2305096266859,VEH_587,3,D_1778,2023-05-02 13:05,0,60,2023-05-02 14:05,Yes,
3765,20230501B467150_003,VEH_587,4,D_108,2023-05-02 15:32,0,60,2023-05-02 16:32,Yes,
3766,Null,VEH_588,1,O_326,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3767,Null,VEH_588,2,O_179,2023-05-02 12:47, , ,2023-05-02 12:47,Null,
3768,MF2305096266855,VEH_588,3,D_1778,2023-05-02 13:05,0,60,2023-05-02 14:05,Yes,
3769,20230501B467167_001,VEH_588,4,D_108,2023-05-02 15:32,0,60,2023-05-02 16:32,Yes,
3770,Null,VEH_589,1,O_326,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3771,Null,VEH_589,2,O_352,2023-05-02 13:59, , ,2023-05-02 13:59,Null,
3772,20230501B467161_001,VEH_589,3,D_108,2023-05-02 16:39,0,60,2023-05-02 17:39,Yes,
3773,MF2305306379768,VEH_589,4,D_1854,2023-05-02 19:25,0,60,2023-05-02 20:25,Yes,
3774,Null,VEH_590,1,O_326,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3775,Null,VEH_590,2,O_352,2023-05-02 13:59, , ,2023-05-02 13:59,Null,
3776,20230502B470489_001,VEH_590,3,D_108,2023-05-02 16:39,0,60,2023-05-02 17:39,Yes,
3777,MF2305306379770,VEH_590,4,D_1854,2023-05-02 19:25,0,60,2023-05-02 20:25,Yes,
3778,Null,VEH_591,1,O_326,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3779,Null,VEH_591,2,O_352,2023-05-02 13:59, , ,2023-05-02 13:59,Null,
3780,20230501B468080_001,VEH_591,3,D_108,2023-05-02 16:39,0,60,2023-05-02 17:39,Yes,
3781,20230502B471119_001,VEH_591,4,D_1,2023-05-02 19:25,0,60,2023-05-02 20:25,Yes,
3782,Null,VEH_592,1,O_326,2023-05-02 12:00,0.0, ,2023-05-02 12:00,Null,4
3783,Null,VEH_592,2,O_352,2023-05-02 13:59, , ,2023-05-02 13:59,Null,
3784,20230502B468912_001,VEH_592,3,D_108,2023-05-02 16:39,0,60,2023-05-02 17:39,Yes,
3785,20230502B470636_001,VEH_592,4,D_1,2023-05-02 19:25,0,60,2023-05-02 20:25,Yes,
3786,Null,VEH_34,1,O_174,2023-05-01 22:25,814.883391556079, ,2023-05-02 12:00,Null,4
3787,Null,VEH_34,2,O_448,2023-05-02 00:16, , ,2023-05-02 13:51,Null,
3788,20230501B468321_001,VEH_34,3,D_108,2023-05-02 15:54,0,60,2023-05-02 16:54,Yes,
3789,MF2305046245845,VEH_34,4,D_1615,2023-05-02 19:22,0,60,2023-05-02 20:22,Yes,
3790,Null,VEH_351,1,O_9,2023-05-02 12:06,353.19957105289404, ,2023-05-02 18:00,Null,1
3791,20230502B469569_001,VEH_351,2,D_233,2023-05-02 21:38,0,60,2023-05-02 22:38,Yes,
3792,20230502B469537_001,VEH_351,3,D_233,2023-05-02 21:38,0,60,2023-05-02 22:38,Yes,
3793,Null,VEH_394,1,O_9,2023-05-02 12:08,351.5360709926399, ,2023-05-02 18:00,Null,1
