,ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,Method
21096,20230503B474322_001,VEH_614,2,D_100,2023-05-06 07:21,0,60,2023-05-06 08:21,Yes,
21097,Null,VEH_199,1,O_326,2023-05-06 02:46,193.62530166459783, ,2023-05-06 06:00,Null,2
21098,N_20230504877005,VEH_199,2,D_100,2023-05-06 07:21,0,60,2023-05-06 08:21,Yes,
21099,Null,VEH_126,1,O_144,2023-05-06 02:20,219.16589416421084, ,2023-05-06 06:00,Null,2
21100,20230503B472245_001,VEH_126,2,D_117,2023-05-06 08:40,0,60,2023-05-06 09:40,Yes,
21101,Null,VEH_1051,1,O_326,2023-05-06 02:51,188.90262214255017, ,2023-05-06 06:00,Null,2
21102,N_20230503871097,VEH_1051,2,D_117,2023-05-06 07:09,0,60,2023-05-06 08:09,Yes,
21103,Null,VEH_51,1,O_629,2023-05-05 20:46,553.1385875843498, ,2023-05-06 06:00,Null,2
21104,MF2305166313018,VEH_51,2,D_1220,2023-05-06 07:53,0,60,2023-05-06 08:53,Yes,
21105,Null,VEH_948,1,O_144,2023-05-06 02:38,201.81670038802076, ,2023-05-06 06:00,Null,2
21106,20230504B475849_001,VEH_948,2,D_129,2023-05-06 07:31,0,60,2023-05-06 08:31,Yes,
21107,Null,VEH_468,1,O_144,2023-05-06 02:41,198.08291539379297, ,2023-05-06 06:00,Null,2
21108,20230503B473480_001,VEH_468,2,D_129,2023-05-06 07:31,0,60,2023-05-06 08:31,Yes,
21109,Null,VEH_798,1,O_50,2023-05-06 00:51,308.90218857383934, ,2023-05-06 06:00,Null,2
21110,MF2305116279591,VEH_798,2,D_1370,2023-05-06 07:21,0,60,2023-05-06 08:21,Yes,
21111,Null,VEH_772,1,O_50,2023-05-06 05:58,1.7267076112075301, ,2023-05-06 06:00,Null,2
21112,MF2305116280084,VEH_772,2,D_1370,2023-05-06 07:21,0,60,2023-05-06 08:21,Yes,
21113,Null,VEH_824,1,O_326,2023-05-06 02:51,188.90262214255017, ,2023-05-06 06:00,Null,2
21114,MF2305166313002,VEH_824,2,D_1421,2023-05-06 08:59,0,60,2023-05-06 09:59,Yes,
21115,Null,VEH_98,1,O_629,2023-05-06 03:36,143.08646064463483, ,2023-05-06 06:00,Null,2
21116,MF2305166312972,VEH_98,2,D_1421,2023-05-06 08:56,0,60,2023-05-06 09:56,Yes,
21117,Null,VEH_325,1,O_9,2023-05-05 21:59,480.90103456233555, ,2023-05-06 06:00,Null,2
21118,MF2305086264775,VEH_325,2,D_1590,2023-05-06 10:07,0,60,2023-05-06 11:07,Yes,
21119,Null,VEH_151,1,O_9,2023-05-05 23:10,409.5228640835139, ,2023-05-06 06:00,Null,2
21120,MF2305086264783,VEH_151,2,D_1590,2023-05-06 10:07,0,60,2023-05-06 11:07,Yes,
21121,Null,VEH_247,1,O_326,2023-05-06 02:51,188.55547030696835, ,2023-05-06 06:00,Null,2
21122,MF2305126290887,VEH_247,2,D_1596,2023-05-06 07:04,0,60,2023-05-06 08:04,Yes,
21123,Null,VEH_501,1,O_326,2023-05-06 02:51,188.55547030696835, ,2023-05-06 06:00,Null,2
21124,MF2305156305743,VEH_501,2,D_1596,2023-05-06 07:04,0,60,2023-05-06 08:04,Yes,
21125,Null,VEH_43,1,O_326,2023-05-06 02:52,187.9214998932748, ,2023-05-06 06:00,Null,2
21126,MF2305126290989,VEH_43,2,D_1596,2023-05-06 07:04,0,60,2023-05-06 08:04,Yes,
21127,Null,VEH_1099,1,O_144,2023-05-06 02:44,195.45109440320994, ,2023-05-06 06:00,Null,2
21128,20230503B472881_001,VEH_1099,2,D_173,2023-05-06 07:20,0,60,2023-05-06 08:20,Yes,
21129,Null,VEH_49,1,O_144,2023-05-06 02:54,185.801388098419, ,2023-05-06 06:00,Null,2
21130,20230504B475473_001,VEH_49,2,D_173,2023-05-06 07:20,0,60,2023-05-06 08:20,Yes,
21131,Null,VEH_875,1,O_326,2023-05-06 02:54,185.82087081132613, ,2023-05-06 06:00,Null,2
21132,MF2305126290960,VEH_875,2,D_1764,2023-05-06 07:40,0,60,2023-05-06 08:40,Yes,
21133,Null,VEH_723,1,O_326,2023-05-06 02:59,180.72756744049002, ,2023-05-06 06:00,Null,2
21134,MF2305156305772,VEH_723,2,D_1764,2023-05-06 07:40,0,60,2023-05-06 08:40,Yes,
21135,Null,VEH_316,1,O_326,2023-05-06 03:03,176.94553605350757, ,2023-05-06 06:00,Null,2
21136,MF2305156305763,VEH_316,2,D_1764,2023-05-06 07:40,0,60,2023-05-06 08:40,Yes,
21137,Null,VEH_700,1,O_144,2023-05-06 02:56,183.69278020165348, ,2023-05-06 06:00,Null,2
21138,20230503B472540_001,VEH_700,2,D_19,2023-05-06 09:02,0,60,2023-05-06 10:02,Yes,
21139,Null,VEH_134,1,O_45,2023-05-06 06:00,0.0, ,2023-05-06 06:00,Null,2
21140,20230504B477373_001,VEH_134,2,D_19,2023-05-06 07:56,0,60,2023-05-06 08:56,Yes,
21141,Null,VEH_699,1,O_144,2023-05-06 03:06,173.05002438297834, ,2023-05-06 06:00,Null,2
21142,20230504B475306_001,VEH_699,2,D_19,2023-05-06 09:02,0,60,2023-05-06 10:02,Yes,
21143,Null,VEH_50,1,O_326,2023-05-06 03:09,170.85502522966453, ,2023-05-06 06:00,Null,2
21144,20230504B476866_001,VEH_50,2,D_193,2023-05-06 07:31,0,60,2023-05-06 08:31,Yes,
21145,Null,VEH_497,1,O_326,2023-05-06 03:09,170.85502522966453, ,2023-05-06 06:00,Null,2
21146,20230503B473165_001,VEH_497,2,D_193,2023-05-06 07:31,0,60,2023-05-06 08:31,Yes,
21147,Null,VEH_548,1,O_326,2023-05-06 03:13,166.99608552732207, ,2023-05-06 06:00,Null,2
21148,20230505B477571_001,VEH_548,2,D_193,2023-05-06 07:31,0,60,2023-05-06 08:31,Yes,
21149,Null,VEH_1123,1,O_326,2023-05-06 03:13,166.99608552732207, ,2023-05-06 06:00,Null,2
21150,20230503B474100_001,VEH_1123,2,D_193,2023-05-06 07:31,0,60,2023-05-06 08:31,Yes,
21151,Null,VEH_619,1,O_326,2023-05-06 03:13,166.01753249762805, ,2023-05-06 06:00,Null,2
21152,20230503B474105_001,VEH_619,2,D_195,2023-05-06 07:15,0,60,2023-05-06 08:15,Yes,
21153,Null,VEH_616,1,O_326,2023-05-06 03:13,166.01753249762805, ,2023-05-06 06:00,Null,2
21154,20230504B476873_001,VEH_616,2,D_195,2023-05-06 07:15,0,60,2023-05-06 08:15,Yes,
21155,Null,VEH_775,1,O_323,2023-05-06 05:01,58.093102122220444, ,2023-05-06 06:00,Null,2
21156,20230503B475131_001,VEH_775,2,D_209,2023-05-06 07:35,0,60,2023-05-06 08:35,Yes,
21157,Null,VEH_93,1,O_323,2023-05-06 05:19,40.74373634329095, ,2023-05-06 06:00,Null,2
21158,20230503B475132_001,VEH_93,2,D_209,2023-05-06 07:35,0,60,2023-05-06 08:35,Yes,
21159,Null,VEH_244,1,O_174,2023-05-05 12:44,1035.018115499979, ,2023-05-06 06:00,Null,2
21160,20230504B475238_001,VEH_244,2,D_209,2023-05-06 07:34,0,60,2023-05-06 08:34,Yes,
21161,Null,VEH_1021,1,O_326,2023-05-06 03:13,166.01753249762805, ,2023-05-06 06:00,Null,2
21162,20230503B472991_001,VEH_1021,2,D_24,2023-05-06 10:04,0,60,2023-05-06 11:04,Yes,
21163,Null,VEH_617,1,O_179,2023-05-06 00:37,322.77870508687556, ,2023-05-06 06:00,Null,2
21164,20230503B472951_001,VEH_617,2,D_34,2023-05-06 07:52,0,60,2023-05-06 08:52,Yes,
21165,Null,VEH_321,1,O_144,2023-05-06 03:09,170.53714011700413, ,2023-05-06 06:00,Null,2
21166,20230504B475338_001,VEH_321,2,D_34,2023-05-06 07:23,0,60,2023-05-06 08:23,Yes,
21167,Null,VEH_674,1,O_144,2023-05-06 03:11,168.34143809962734, ,2023-05-06 06:00,Null,2
21168,M18394344,VEH_674,2,D_340,2023-05-06 07:59,0,60,2023-05-06 08:59,Yes,
21169,Null,VEH_673,1,O_144,2023-05-06 03:25,154.1261734782056, ,2023-05-06 06:00,Null,2
21170,M18394343,VEH_673,2,D_340,2023-05-06 07:59,0,60,2023-05-06 08:59,Yes,
21171,Null,VEH_825,1,O_9,2023-05-05 23:19,400.59993004878925, ,2023-05-06 06:00,Null,2
21172,M18391883,VEH_825,2,D_340,2023-05-06 08:48,0,60,2023-05-06 09:48,Yes,
21173,Null,VEH_1015,1,O_9,2023-05-05 23:25,394.9662849309889, ,2023-05-06 06:00,Null,2
21174,M18393419,VEH_1015,2,D_362,Null,Null,Null,Null,No,
21175,Null,VEH_698,1,O_144,2023-05-06 03:30,149.44210125404152, ,2023-05-06 06:00,Null,2
21176,20230504B476579_001,VEH_698,2,D_47,2023-05-06 07:41,0,60,2023-05-06 08:41,Yes,
21177,Null,VEH_197,1,O_326,2023-05-06 03:17,162.5851972902119, ,2023-05-06 06:00,Null,2
21178,20230503B472996_001,VEH_197,2,D_47,2023-05-06 08:49,0,60,2023-05-06 09:49,Yes,
21179,Null,VEH_249,1,O_144,2023-05-06 03:37,142.85746652512262, ,2023-05-06 06:00,Null,2
21180,20230503B472610_001,VEH_249,2,D_47,2023-05-06 07:41,0,60,2023-05-06 08:41,Yes,
21181,Null,VEH_94,1,O_179,2023-05-06 02:26,213.22369893935866, ,2023-05-06 06:00,Null,2
21182,20230503B472067_001,VEH_94,2,D_50,2023-05-06 09:20,0,60,2023-05-06 10:20,Yes,
21183,Null,VEH_350,1,O_144,2023-05-06 04:05,114.15221805463443, ,2023-05-06 06:00,Null,2
21184,20230503B472278_001,VEH_350,2,D_50,2023-05-06 08:57,0,60,2023-05-06 09:57,Yes,
21185,Null,VEH_770,1,O_326,2023-05-06 03:19,160.11169781283843, ,2023-05-06 06:00,Null,2
21186,20230503B473009_001,VEH_770,2,D_50,2023-05-06 09:57,0,60,2023-05-06 10:57,Yes,
21187,Null,VEH_123,1,O_179,2023-05-06 02:30,209.58856517812728, ,2023-05-06 06:00,Null,2
21188,20230503B472174_001,VEH_123,2,D_60,2023-05-06 07:23,0,60,2023-05-06 08:23,Yes,
21189,Null,VEH_672,1,O_179,2023-05-06 03:10,169.9091975256697, ,2023-05-06 06:00,Null,2
21190,20230503B472173_001,VEH_672,2,D_60,2023-05-06 07:23,0,60,2023-05-06 08:23,Yes,
21191,Null,VEH_250,1,O_144,2023-05-06 04:05,114.01845858963861, ,2023-05-06 06:00,Null,2
21192,20230503B472330_001,VEH_250,2,D_60,2023-05-06 07:16,0,60,2023-05-06 08:16,Yes,
21193,Null,VEH_320,1,O_179,2023-05-06 03:13,166.70795945793725, ,2023-05-06 06:00,Null,2
21194,20230504B475221_001,VEH_320,2,D_60,2023-05-06 07:23,0,60,2023-05-06 08:23,Yes,
21195,Null,VEH_499,1,O_144,2023-05-06 04:14,105.87926452263036, ,2023-05-06 06:00,Null,2
21196,20230504B475322_001,VEH_499,2,D_75,2023-05-06 08:01,0,60,2023-05-06 09:01,Yes,
21197,Null,VEH_324,1,O_144,2023-05-06 04:19,100.1989202004761, ,2023-05-06 06:00,Null,2
21198,20230504B475379_001,VEH_324,2,D_86,2023-05-06 08:43,0,60,2023-05-06 09:43,Yes,
21199,Null,VEH_198,1,O_144,2023-05-06 04:29,90.58750893831802, ,2023-05-06 06:00,Null,2
21200,20230503B472317_001,VEH_198,2,D_86,2023-05-06 08:43,0,60,2023-05-06 09:43,Yes,
21201,Null,VEH_349,1,O_179,2023-05-06 03:57,122.9162243817309, ,2023-05-06 06:00,Null,2
21202,20230504B475180_001,VEH_349,2,D_86,2023-05-06 09:12,0,60,2023-05-06 10:12,Yes,
21203,Null,VEH_1074,1,O_144,2023-05-06 04:37,82.23470782789173, ,2023-05-06 06:00,Null,2
21204,20230503B473133_001,VEH_1074,2,D_86,2023-05-06 08:43,0,60,2023-05-06 09:43,Yes,
21205,Null,VEH_1122,1,O_144,2023-05-06 04:42,77.72309671899166, ,2023-05-06 06:00,Null,2
21206,20230504B475906_001,VEH_1122,2,D_86,2023-05-06 08:43,0,60,2023-05-06 09:43,Yes,
21207,Null,VEH_526,1,O_326,2023-05-06 03:20,159.201757295682, ,2023-05-06 06:00,Null,2
21208,20230503B473054_001,VEH_526,2,D_86,2023-05-06 09:50,0,60,2023-05-06 10:50,Yes,
21209,Null,VEH_925,1,O_9,2023-05-05 23:28, , ,2023-05-06 06:00,Null,3
21210,M18395147,VEH_925,2,D_390,2023-05-06 07:00,0,60,2023-05-06 08:00,Yes,
21211,Null,VEH_33,1,O_11,2023-05-06 05:18, , ,2023-05-06 06:00,Null,3
21212,M18392970,VEH_33,2,D_270,2023-05-06 07:38,0,60,2023-05-06 08:38,Yes,
21213,Null,VEH_979,1,O_34,2023-05-05 20:37, , ,2023-05-06 06:00,Null,3
21214,MF2305116278222,VEH_979,2,D_1943,2023-05-06 08:11,0,60,2023-05-06 09:11,Yes,
21215,Null,VEH_120,1,O_50,2023-05-05 18:29, , ,2023-05-06 06:00,Null,3
21216,MF2305116281008,VEH_120,2,D_1965,2023-05-06 08:38,0,60,2023-05-06 09:38,Yes,
21217,Null,VEH_38,1,O_50,2023-05-06 04:37, , ,2023-05-06 06:00,Null,3
21218,MF2305116280992,VEH_38,2,D_1966,2023-05-06 09:03,0,60,2023-05-06 10:03,Yes,
21219,Null,VEH_697,1,O_62,2023-05-05 23:20, , ,2023-05-06 06:00,Null,3
21220,M18394307,VEH_697,2,D_701,2023-05-06 07:07,0,60,2023-05-06 08:07,Yes,
21221,Null,VEH_398,1,O_326,2023-05-06 03:20,159.201757295682, ,2023-05-06 06:00,Null,4
21222,Null,VEH_398,2,O_179,2023-05-06 04:08, , ,2023-05-06 06:47,Null,
21223,20230503B472179_001,VEH_398,3,D_90,2023-05-06 10:08,0,60,2023-05-06 11:08,Yes,
21224,20230503B473070_001,VEH_398,4,D_61,Null,Null,Null,Null,No,
21225,Null,VEH_873,1,O_144,2023-05-06 04:45,74.95573377695473, ,2023-05-06 06:00,Null,4
21226,20230503B472666_001,VEH_873,2,D_147,2023-05-06 08:30,0,60,2023-05-06 09:30,Yes,
21227,M18394337,VEH_873,3,D_328,2023-05-06 10:09,0,60,2023-05-06 11:09,Yes,
21228,Null,VEH_876,1,O_326,2023-05-06 03:20,159.201757295682, ,2023-05-06 06:00,Null,4
21229,Null,VEH_876,2,O_179,2023-05-06 04:08, , ,2023-05-06 06:47,Null,
21230,20230503B472990_001,VEH_876,3,D_23,2023-05-06 10:10,0,60,2023-05-06 11:10,Yes,
21231,20230503B472108_001,VEH_876,4,D_24,Null,Null,Null,Null,No,
21232,Null,VEH_475,1,O_673,2023-05-05 18:05,714.3614215059633, ,2023-05-06 06:00,Null,4
21233,Null,VEH_475,2,O_326,2023-05-05 19:18, , ,2023-05-06 07:12,Null,
21234,20230503B472971_001,VEH_475,3,D_15,2023-05-06 10:00,0,60,2023-05-06 11:00,Yes,
21235,M18391811,VEH_475,4,D_532,Null,Null,Null,Null,No,
21236,Null,VEH_466,1,O_326,2023-05-06 03:20,159.201757295682, ,2023-05-06 06:00,Null,4
21237,Null,VEH_466,2,O_179,2023-05-06 04:08, , ,2023-05-06 06:47,Null,
21238,20230503B473160_001,VEH_466,3,D_128,2023-05-06 10:00,0,60,2023-05-06 11:00,Yes,
21239,MF2305116281583,VEH_466,4,D_1598,Null,Null,Null,Null,No,
21240,Null,VEH_315,1,O_179,2023-05-06 04:00,119.50544918760443, ,2023-05-06 06:00,Null,4
21241,Null,VEH_315,2,O_144,2023-05-06 04:54, , ,2023-05-06 06:54,Null,
21242,20230503B472703_001,VEH_315,3,D_61,2023-05-06 10:02,0,60,2023-05-06 11:02,Yes,
21243,20230503B472145_001,VEH_315,4,D_62,Null,Null,Null,Null,No,
21244,Null,VEH_547,1,O_144,2023-05-06 04:56,63.886576590199184, ,2023-05-06 06:00,Null,4
21245,20230503B472601_001,VEH_547,2,D_134,2023-05-06 07:53,0,60,2023-05-06 08:53,Yes,
21246,20230503B472692_001,VEH_547,3,D_221,2023-05-06 09:30,0,60,2023-05-06 10:30,Yes,
21247,Null,VEH_769,1,O_9,2023-05-05 23:40,379.57891523017315, ,2023-05-06 06:00,Null,4
21248,Null,VEH_769,2,O_591,2023-05-06 00:24, , ,2023-05-06 06:43,Null,
21249,MF2305046227705,VEH_769,3,D_1181,2023-05-06 10:16,0,60,2023-05-06 11:16,Yes,
21250,MF2305046256497,VEH_769,4,D_1669,Null,Null,Null,Null,No,
21251,Null,VEH_799,1,O_179,2023-05-06 04:00,119.26725872108364, ,2023-05-06 06:00,Null,4
21252,Null,VEH_799,2,O_144,2023-05-06 04:54, , ,2023-05-06 06:54,Null,
21253,MF2305116281585,VEH_799,3,D_1598,2023-05-06 10:05,0,60,2023-05-06 11:05,Yes,
21254,20230503B472590_001,VEH_799,4,D_24,Null,Null,Null,Null,No,
21255,Null,VEH_313,1,O_448,2023-05-06 02:42,197.3401237309572, ,2023-05-06 06:00,Null,4
21256,Null,VEH_313,2,O_144,2023-05-06 03:52, , ,2023-05-06 07:10,Null,
21257,MF2305306377959,VEH_313,3,D_2657,2023-05-06 09:53,0,60,2023-05-06 10:53,Yes,
21258,20230503B472589_001,VEH_313,4,D_24,Null,Null,Null,Null,No,
21259,Null,VEH_899,1,O_448,2023-05-06 03:57,122.00033366255684, ,2023-05-06 06:00,Null,4
21260,Null,VEH_899,2,O_179,2023-05-06 04:55, , ,2023-05-06 06:57,Null,
21261,MF2305266368246,VEH_899,3,D_2658,2023-05-06 10:04,0,60,2023-05-06 11:04,Yes,
21262,20230503B472105_001,VEH_899,4,D_23,Null,Null,Null,Null,No,
21263,Null,VEH_626,1,O_144,2023-05-06 04:57,62.43062357040981, ,2023-05-06 06:00,Null,4
21264,M18391693,VEH_626,2,D_293,2023-05-06 08:03,0,60,2023-05-06 09:03,Yes,
21265,20230503B472708_001,VEH_626,3,D_157,2023-05-06 10:06,0,60,2023-05-06 11:06,Yes,
21266,Null,VEH_124,1,O_9,2023-05-06 00:01,358.4987768259871, ,2023-05-06 06:00,Null,4
21267,Null,VEH_124,2,O_376,2023-05-06 01:23, , ,2023-05-06 07:21,Null,
21268,MF2305186334275,VEH_124,3,D_2291,Null,Null,Null,Null,No,
21270,Null,VEH_625,1,O_179,2023-05-06 04:07,112.47473497983265, ,2023-05-06 06:00,Null,4
21271,Null,VEH_625,2,O_603,2023-05-06 04:58, , ,2023-05-06 06:51,Null,
21272,MF2305046248977,VEH_625,3,D_1650,2023-05-06 09:52,0,60,2023-05-06 10:52,Yes,
21273,MF2305046221700,VEH_625,4,D_1339,Null,Null,Null,Null,No,
21274,Null,VEH_1018,1,O_144,2023-05-06 05:03,56.12555651131879, ,2023-05-06 06:00,Null,4
21275,Null,VEH_1018,2,O_352,2023-05-06 06:15, , ,2023-05-06 07:11,Null,
21276,20230503B472904_001,VEH_1018,3,D_24,2023-05-06 10:06,0,60,2023-05-06 11:06,Yes,
21277,MF2305046239823,VEH_1018,4,D_1448,Null,Null,Null,Null,No,
21278,Null,VEH_319,1,O_629,2023-05-06 04:14,105.66569437792987, ,2023-05-06 06:00,Null,4
21279,Null,VEH_319,2,O_179,2023-05-06 05:09, , ,2023-05-06 06:55,Null,
21280,MF2305036208735,VEH_319,3,D_1496,2023-05-06 10:13,0,60,2023-05-06 11:13,Yes,
21282,Null,VEH_776,1,O_179,2023-05-06 04:21,98.06822834928153, ,2023-05-06 06:00,Null,4
21283,Null,VEH_776,2,O_144,2023-05-06 05:16, , ,2023-05-06 06:54,Null,
21284,20230503B472146_001,VEH_776,3,D_62,2023-05-06 10:16,0,60,2023-05-06 11:16,Yes,
21286,Null,VEH_1026,1,O_673,2023-05-05 18:29,690.1238414119562, ,2023-05-06 06:00,Null,4
21287,Null,VEH_1026,2,O_326,2023-05-05 19:42, , ,2023-05-06 07:12,Null,
21288,M18393983,VEH_1026,3,D_411,2023-05-06 09:17,0,60,2023-05-06 10:17,Yes,
21289,20230503B472978_001,VEH_1026,4,D_36,Null,Null,Null,Null,No,
21290,Null,VEH_801,1,O_673,2023-05-05 19:37,622.523901430026, ,2023-05-06 06:00,Null,4
21291,Null,VEH_801,2,O_11,2023-05-05 20:34, , ,2023-05-06 06:56,Null,
21292,M18394272,VEH_801,3,D_375,2023-05-06 08:32,0,60,2023-05-06 09:32,Yes,
21293,20230504B475521_014,VEH_801,4,D_209,2023-05-06 10:14,0,60,2023-05-06 11:14,Yes,
21294,Null,VEH_938,1,O_11,2023-05-05 19:22,637.9699900219348, ,2023-05-06 06:00,Null,4
21295,Null,VEH_938,2,O_326,2023-05-05 19:47, , ,2023-05-06 06:25,Null,
21296,20230503B474307_001,VEH_938,3,D_203,2023-05-06 07:12,0,60,2023-05-06 08:12,Yes,
21297,20230504B477202_001,VEH_938,4,D_209,2023-05-06 08:48,0,60,2023-05-06 09:48,Yes,
21298,Null,VEH_713,1,O_11,2023-05-05 20:10,589.142071822509, ,2023-05-06 06:00,Null,4
21299,Null,VEH_713,2,O_326,2023-05-05 20:36, , ,2023-05-06 06:25,Null,
21300,20230503B474610_001,VEH_713,3,D_203,2023-05-06 07:12,0,60,2023-05-06 08:12,Yes,
21301,20230504B477416_001,VEH_713,4,D_209,2023-05-06 08:48,0,60,2023-05-06 09:48,Yes,
21302,Null,VEH_283,1,O_11,2023-05-06 05:11,48.58241693270065, ,2023-05-06 06:00,Null,4
21303,Null,VEH_283,2,O_326,2023-05-06 05:36, , ,2023-05-06 06:25,Null,
21304,20230503B474611_001,VEH_283,3,D_203,2023-05-06 07:12,0,60,2023-05-06 08:12,Yes,
21305,20230504B477420_001,VEH_283,4,D_209,2023-05-06 08:48,0,60,2023-05-06 09:48,Yes,
21306,Null,VEH_746,1,O_11,2023-05-04 16:36,2243.2334686672257, ,2023-05-06 06:00,Null,4
21307,Null,VEH_746,2,O_326,2023-05-04 17:02, , ,2023-05-06 06:25,Null,
21308,20230504B477086_001,VEH_746,3,D_203,2023-05-06 07:12,0,60,2023-05-06 08:12,Yes,
21309,20230504B477207_001,VEH_746,4,D_209,2023-05-06 08:48,0,60,2023-05-06 09:48,Yes,
21310,Null,VEH_882,1,O_11,2023-05-04 17:14,2205.904102358758, ,2023-05-06 06:00,Null,4
21311,Null,VEH_882,2,O_326,2023-05-04 17:39, , ,2023-05-06 06:25,Null,
21312,N_20230503870912,VEH_882,3,D_202,2023-05-06 07:22,0,60,2023-05-06 08:22,Yes,
21313,20230504B477208_001,VEH_882,4,D_209,2023-05-06 09:02,0,60,2023-05-06 10:02,Yes,
21314,Null,VEH_621,1,O_448,2023-05-06 04:12,107.02468963979209, ,2023-05-06 06:00,Null,4
21315,Null,VEH_621,2,O_144,2023-05-06 05:23, , ,2023-05-06 07:10,Null,
21316,MF2305046246953,VEH_621,3,D_1621,2023-05-06 10:02,0,60,2023-05-06 11:02,Yes,
21317,20230503B472758_001,VEH_621,4,D_204,Null,Null,Null,Null,No,
21318,Null,VEH_149,1,O_349,2023-05-05 23:05,414.92537085360345, ,2023-05-06 06:00,Null,4
21319,Null,VEH_149,2,O_144,2023-05-06 00:05, , ,2023-05-06 07:00,Null,
21320,20230503B472574_001,VEH_149,3,D_32,2023-05-06 10:01,0,60,2023-05-06 11:01,Yes,
21322,Null,VEH_470,1,O_179,2023-05-06 05:17,42.80980705446291, ,2023-05-06 06:00,Null,4
21323,20230503B472141_001,VEH_470,2,D_149,2023-05-06 08:00,0,60,2023-05-06 09:00,Yes,
21324,20230503B472183_001,VEH_470,3,D_93,Null,Null,Null,Null,No,
21325,Null,VEH_463,1,O_376,2023-05-06 05:40,19.13322576074188, ,2023-05-06 06:00,Null,4
21326,Null,VEH_463,2,O_9,2023-05-06 07:02, , ,2023-05-06 07:21,Null,
21327,MF2305086264252,VEH_463,3,D_1295,Null,Null,Null,Null,No,
21329,Null,VEH_771,1,O_144,2023-05-06 05:16,43.211695176622015, ,2023-05-06 06:00,Null,4
21330,20230503B472647_001,VEH_771,2,D_216,2023-05-06 07:44,0,60,2023-05-06 08:44,Yes,
21331,20230503B472554_001,VEH_771,3,D_126,Null,Null,Null,Null,No,
21332,Null,VEH_650,1,O_144,2023-05-06 05:23,36.573684503335244, ,2023-05-06 06:00,Null,4
21333,Null,VEH_650,2,O_323,2023-05-06 06:54, , ,2023-05-06 07:31,Null,
21334,20230504B477497_001,VEH_650,3,D_144,2023-05-06 09:12,0,60,2023-05-06 10:12,Yes,
21335,20230503B472333_001,VEH_650,4,D_62,Null,Null,Null,Null,No,
21336,Null,VEH_174,1,O_326,2023-05-06 03:20,159.201757295682, ,2023-05-06 06:00,Null,4
21337,Null,VEH_174,2,O_11,2023-05-06 03:54, , ,2023-05-06 06:33,Null,
21338,20230504B477395_001,VEH_174,3,D_117,2023-05-06 07:15,0,60,2023-05-06 08:15,Yes,
21339,20230503B474626_001,VEH_174,4,D_171,2023-05-06 09:15,0,60,2023-05-06 10:15,Yes,
21340,Null,VEH_251,1,O_326,2023-05-06 03:24,155.3096029635517, ,2023-05-06 06:00,Null,4
21341,Null,VEH_251,2,O_673,2023-05-06 04:48, , ,2023-05-06 07:24,Null,
21342,20230503B473049_001,VEH_251,3,D_83,Null,Null,Null,Null,No,
21344,Null,VEH_900,1,O_326,2023-05-06 03:24,155.3096029635517, ,2023-05-06 06:00,Null,4
21345,Null,VEH_900,2,O_673,2023-05-06 04:48, , ,2023-05-06 07:24,Null,
21346,MF2305156305693,VEH_900,3,D_1631,2023-05-06 10:08,0,60,2023-05-06 11:08,Yes,
21347,M18394212,VEH_900,4,D_286,Null,Null,Null,Null,No,
21348,Null,VEH_99,1,O_326,2023-05-06 03:27,152.2400113397489, ,2023-05-06 06:00,Null,4
21349,Null,VEH_99,2,O_673,2023-05-06 04:51, , ,2023-05-06 07:24,Null,
21350,MF2305156305771,VEH_99,3,D_1631,2023-05-06 10:08,0,60,2023-05-06 11:08,Yes,
21351,M18394287,VEH_99,4,D_286,Null,Null,Null,Null,No,
21352,Null,VEH_1125,1,O_326,2023-05-06 03:27,152.2400113397489, ,2023-05-06 06:00,Null,4
21353,20230503B475081_001,VEH_1125,2,D_209,2023-05-06 07:13,0,60,2023-05-06 08:13,Yes,
21354,20230504B477081_001,VEH_1125,3,D_202,2023-05-06 08:55,0,60,2023-05-06 09:55,Yes,
21355,Null,VEH_724,1,O_326,2023-05-06 03:27,152.2400113397489, ,2023-05-06 06:00,Null,4
21356,20230504B477478_001,VEH_724,2,D_209,2023-05-06 07:13,0,60,2023-05-06 08:13,Yes,
21357,20230504B477082_001,VEH_724,3,D_202,2023-05-06 08:55,0,60,2023-05-06 09:55,Yes,
21358,Null,VEH_999,1,O_448,2023-05-05 16:38,801.5339520408279, ,2023-05-06 06:00,Null,4
21359,Null,VEH_999,2,O_144,2023-05-05 17:48, , ,2023-05-06 07:10,Null,
21360,M18393375,VEH_999,3,D_362,2023-05-06 10:00,0,60,2023-05-06 11:00,Yes,
21361,MF2305086260541,VEH_999,4,D_1396,Null,Null,Null,Null,No,
21362,Null,VEH_768,1,O_144,2023-05-06 05:30,29.2844468826288, ,2023-05-06 06:00,Null,4
21363,20230503B472744_001,VEH_768,2,D_169,2023-05-06 07:57,0,60,2023-05-06 08:57,Yes,
21364,20230503B472327_001,VEH_768,3,D_57,Null,Null,Null,Null,No,
21365,Null,VEH_944,1,O_448,2023-05-05 17:36,743.4717876964423, ,2023-05-06 06:00,Null,4
21366,Null,VEH_944,2,O_144,2023-05-05 18:46, , ,2023-05-06 07:10,Null,
21367,20230503B472226_001,VEH_944,3,D_32,2023-05-06 10:10,0,60,2023-05-06 11:10,Yes,
