,ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,Method
9595,MF2305046245826,VEH_888,4,D_1618,2023-05-04 02:25,0,60,2023-05-04 03:25,Yes,
9596,Null,VEH_630,1,O_349,2023-05-03 18:00,0.0, ,2023-05-03 18:00,Null,4
9597,Null,VEH_630,2,O_466,2023-05-03 19:51, , ,2023-05-03 19:51,Null,
9598,20230503B474826_001,VEH_630,3,D_233,2023-05-03 22:35,0,60,2023-05-03 23:35,Yes,
9599,MF2305046225676,VEH_630,4,D_1569,2023-05-04 01:08,0,60,2023-05-04 02:08,Yes,
9600,Null,VEH_578,1,O_144,2023-05-03 17:53,6.533647769675554, ,2023-05-03 18:00,Null,4
9601,Null,VEH_578,2,O_326,2023-05-03 19:27, , ,2023-05-03 19:33,Null,
9602,20230503B474948_001,VEH_578,3,D_233,2023-05-03 20:05,0,60,2023-05-03 21:05,Yes,
9603,20230502B471541_001,VEH_578,4,D_152,2023-05-03 22:47,0,60,2023-05-03 23:47,Yes,
9604,Null,VEH_929,1,O_144,2023-05-03 14:18,221.468234015937, ,2023-05-03 18:00,Null,4
9605,Null,VEH_929,2,O_376,2023-05-03 16:20, , ,2023-05-03 20:01,Null,
9606,M18385621,VEH_929,3,D_348,2023-05-04 00:23,0,60,2023-05-04 01:23,Yes,
9607,MF2305136296469,VEH_929,4,D_1184,2023-05-04 03:13,0,60,2023-05-04 04:13,Yes,
9608,Null,VEH_595,1,O_326,2023-05-03 16:19,100.6579443451783, ,2023-05-03 18:00,Null,4
9609,Null,VEH_595,2,O_144,2023-05-03 17:51, , ,2023-05-03 19:31,Null,
9610,MF2305316392703,VEH_595,3,D_2767,2023-05-03 23:09,0,60,2023-05-04 00:09,Yes,
9611,20230501B466882_001,VEH_595,4,D_54,2023-05-04 01:31,0,60,2023-05-04 02:31,Yes,
9612,Null,VEH_730,1,O_144,2023-05-03 15:21,158.89011041402136, ,2023-05-03 18:00,Null,4
9613,Null,VEH_730,2,O_673,2023-05-03 18:26, , ,2023-05-03 21:05,Null,
9614,M18389241,VEH_730,3,D_546,2023-05-03 22:13,0,60,2023-05-03 23:13,Yes,
9615,20230501B467425_001,VEH_730,4,D_166,2023-05-04 01:02,0,60,2023-05-04 02:02,Yes,
9616,Null,VEH_954,1,O_144,2023-05-03 15:45,134.54455732132374, ,2023-05-03 18:00,Null,4
9617,Null,VEH_954,2,O_376,2023-05-03 17:47, , ,2023-05-03 20:01,Null,
9618,20230501B466694_001,VEH_954,3,D_8,2023-05-04 00:00,0,60,2023-05-04 01:00,Yes,
9619,MF2305136296471,VEH_954,4,D_1184,2023-05-04 02:25,0,60,2023-05-04 03:25,Yes,
9620,Null,VEH_142,1,O_45,2023-05-03 18:00,0.0, ,2023-05-03 18:00,Null,4
9621,Null,VEH_142,2,O_466,2023-05-03 19:39, , ,2023-05-03 19:39,Null,
9622,20230503B474827_001,VEH_142,3,D_109,2023-05-03 21:59,0,60,2023-05-03 22:59,Yes,
9623,MF2305306378128,VEH_142,4,D_1601,2023-05-04 01:18,0,60,2023-05-04 02:18,Yes,
9624,Null,VEH_975,1,O_629,2023-05-03 17:01,58.808939422463936, ,2023-05-03 18:00,Null,4
9625,Null,VEH_975,2,O_326,2023-05-03 18:03, , ,2023-05-03 19:01,Null,
9626,20230503B474761_001,VEH_975,3,D_233,2023-05-03 19:33,0,60,2023-05-03 20:33,Yes,
9627,20230502B471540_001,VEH_975,4,D_152,2023-05-03 22:15,0,60,2023-05-03 23:15,Yes,
9628,Null,VEH_9,1,O_144,2023-05-03 15:53,126.64511279079898, ,2023-05-03 18:00,Null,4
9629,Null,VEH_9,2,O_326,2023-05-03 17:27, , ,2023-05-03 19:33,Null,
9630,20230503B474966_001,VEH_9,3,D_233,2023-05-03 20:05,0,60,2023-05-03 21:05,Yes,
9631,20230502B471489_001,VEH_9,4,D_78,2023-05-03 22:10,0,60,2023-05-03 23:10,Yes,
9632,Null,VEH_629,1,O_349,2023-05-03 18:00,0.0, ,2023-05-03 18:00,Null,4
9633,Null,VEH_629,2,O_284,2023-05-03 20:20, , ,2023-05-03 20:20,Null,
9634,MF2305026199498,VEH_629,3,D_1359,2023-05-04 00:18,0,60,2023-05-04 01:18,Yes,
9635,MF2305126284492,VEH_629,4,D_1184,2023-05-04 02:34,0,60,2023-05-04 03:34,Yes,
9636,Null,VEH_680,1,O_144,2023-05-03 16:16,103.05477296564322, ,2023-05-03 18:00,Null,4
9637,Null,VEH_680,2,O_466,2023-05-03 18:24, , ,2023-05-03 20:07,Null,
9638,20230503B473783_001,VEH_680,3,D_109,2023-05-03 22:28,0,60,2023-05-03 23:28,Yes,
9639,20230501B467381_001,VEH_680,4,D_155,2023-05-04 01:27,0,60,2023-05-04 02:27,Yes,
9640,Null,VEH_628,1,O_349,2023-05-03 18:00,0.0, ,2023-05-03 18:00,Null,4
9641,Null,VEH_628,2,O_466,2023-05-03 19:51, , ,2023-05-03 19:51,Null,
9642,MF2305036208036,VEH_628,3,D_1487,2023-05-03 23:52,0,60,2023-05-04 00:52,Yes,
9643,MF2305136296461,VEH_628,4,D_1654,2023-05-04 02:26,0,60,2023-05-04 03:26,Yes,
9644,Null,VEH_904,1,O_144,2023-05-03 17:27,32.45720242806419, ,2023-05-03 18:00,Null,4
9645,Null,VEH_904,2,O_376,2023-05-03 19:29, , ,2023-05-03 20:01,Null,
9646,M18387027,VEH_904,3,D_348,2023-05-04 00:23,0,60,2023-05-04 01:23,Yes,
9647,MF2305186334197,VEH_904,4,D_2233,2023-05-04 03:30,0,60,2023-05-04 04:30,Yes,
9648,Null,VEH_353,1,O_144,2023-05-03 17:29,30.440665454096234, ,2023-05-03 18:00,Null,4
9649,Null,VEH_353,2,O_466,2023-05-03 19:37, , ,2023-05-03 20:07,Null,
9650,20230501B466699_001,VEH_353,3,D_11,2023-05-04 00:29,0,60,2023-05-04 01:29,Yes,
9651,MF2305136296465,VEH_353,4,D_1654,2023-05-04 03:06,0,60,2023-05-04 04:06,Yes,
9652,Null,VEH_154,1,O_144,2023-05-03 17:51,8.74319639866144, ,2023-05-03 18:00,Null,4
9653,Null,VEH_154,2,O_466,2023-05-03 19:59, , ,2023-05-03 20:07,Null,
9654,20230503B474828_001,VEH_154,3,D_109,2023-05-03 22:28,0,60,2023-05-03 23:28,Yes,
9655,20230501B467397_001,VEH_154,4,D_91,2023-05-04 01:47,0,60,2023-05-04 02:47,Yes,
9656,Null,VEH_530,1,O_243,2023-05-02 19:45,1334.4090255230449, ,2023-05-03 18:00,Null,4
9657,Null,VEH_530,2,O_629,2023-05-02 21:51, , ,2023-05-03 20:05,Null,
9658,20230502B471148_001,VEH_530,3,D_233,2023-05-03 20:52,0,60,2023-05-03 21:52,Yes,
9659,20230503B474777_001,VEH_530,4,D_109,2023-05-03 23:36,0,60,2023-05-04 00:36,Yes,
9660,Null,VEH_155,1,O_243,2023-05-02 20:37,1282.2728067822445, ,2023-05-03 18:00,Null,4
9661,Null,VEH_155,2,O_629,2023-05-02 22:43, , ,2023-05-03 20:05,Null,
9662,20230503B474961_001,VEH_155,3,D_233,2023-05-03 20:52,0,60,2023-05-03 21:52,Yes,
9663,20230502B471796_001,VEH_155,4,D_109,2023-05-03 23:36,0,60,2023-05-04 00:36,Yes,
9664,Null,VEH_984,1,O_673,2023-05-03 15:15,164.25598873754598, ,2023-05-03 18:00,Null,4
9665,Null,VEH_984,2,O_603,2023-05-03 16:39, , ,2023-05-03 19:24,Null,
9666,M18389445,VEH_984,3,D_365,2023-05-03 19:46,0,60,2023-05-03 20:46,Yes,
9667,20230503B472922_001,VEH_984,4,D_233,2023-05-03 21:34,0,60,2023-05-03 22:34,Yes,
9668,Null,VEH_964,1,O_629,2023-05-03 14:43,196.9675168884346, ,2023-05-03 18:00,Null,4
9669,Null,VEH_964,2,O_323,2023-05-03 16:47, , ,2023-05-03 20:04,Null,
9670,20230501B468755_001,VEH_964,3,D_1,2023-05-03 21:39,0,60,2023-05-03 22:39,Yes,
9671,MF2305046221839,VEH_964,4,D_1541,2023-05-04 01:18,0,60,2023-05-04 02:18,Yes,
9672,Null,VEH_689,1,O_326,2023-05-03 16:23,96.36328538085536, ,2023-05-03 18:00,Null,4
9673,Null,VEH_689,2,O_673,2023-05-03 17:47, , ,2023-05-03 19:24,Null,
9674,20230503B473983_001,VEH_689,3,D_109,2023-05-03 22:16,0,60,2023-05-03 23:16,Yes,
9675,MF2305176319117,VEH_689,4,D_1593,2023-05-04 01:09,0,60,2023-05-04 02:09,Yes,
9676,Null,VEH_283,1,O_326,2023-05-03 16:25,94.4036544032474, ,2023-05-03 18:00,Null,4
9677,Null,VEH_283,2,O_578,2023-05-03 18:04, , ,2023-05-03 19:39,Null,
9678,20230501B468339_001,VEH_283,3,D_189,2023-05-03 22:25,0,60,2023-05-03 23:25,Yes,
9679,MF2305036210896,VEH_283,4,D_1256,2023-05-04 01:21,0,60,2023-05-04 02:21,Yes,
9680,Null,VEH_955,1,O_243,2023-05-02 21:37,1222.6417048322555, ,2023-05-03 18:00,Null,4
9681,Null,VEH_955,2,O_144,2023-05-03 00:25, , ,2023-05-03 20:48,Null,
9682,20230503B474905_001,VEH_955,3,D_109,2023-05-03 21:29,0,60,2023-05-03 22:29,Yes,
9683,20230502B471149_001,VEH_955,4,D_233,2023-05-04 00:10,0,60,2023-05-04 01:10,Yes,
9684,Null,VEH_357,1,O_243,2023-05-02 21:59,1200.3506209817629, ,2023-05-03 18:00,Null,4
9685,Null,VEH_357,2,O_144,2023-05-03 00:48, , ,2023-05-03 20:48,Null,
9686,20230503B474699_003,VEH_357,3,D_109,2023-05-03 21:29,0,60,2023-05-03 22:29,Yes,
9687,20230503B473591_001,VEH_357,4,D_233,2023-05-04 00:10,0,60,2023-05-04 01:10,Yes,
9688,Null,VEH_677,1,O_243,2023-05-02 23:29,1110.0012336570494, ,2023-05-03 18:00,Null,4
9689,Null,VEH_677,2,O_144,2023-05-03 02:18, , ,2023-05-03 20:48,Null,
9690,20230503B474906_001,VEH_677,3,D_109,2023-05-03 21:29,0,60,2023-05-03 22:29,Yes,
9691,20230503B473664_001,VEH_677,4,D_233,2023-05-04 00:10,0,60,2023-05-04 01:10,Yes,
9692,Null,VEH_255,1,O_243,2023-05-02 23:56,1083.8261079201266, ,2023-05-03 18:00,Null,4
9693,Null,VEH_255,2,O_144,2023-05-03 02:44, , ,2023-05-03 20:48,Null,
9694,20230503B474929_001,VEH_255,3,D_109,2023-05-03 21:29,0,60,2023-05-03 22:29,Yes,
9695,20230503B473463_001,VEH_255,4,D_233,2023-05-04 00:10,0,60,2023-05-04 01:10,Yes,
9696,Null,VEH_828,1,O_578,2023-05-03 18:00,0.0, ,2023-05-03 18:00,Null,4
9697,Null,VEH_828,2,O_323,2023-05-03 20:23, , ,2023-05-03 20:23,Null,
9698,20230503B474944_001,VEH_828,3,D_233,2023-05-03 22:48,0,60,2023-05-03 23:48,Yes,
9699,MF2305046233511,VEH_828,4,D_1581,2023-05-04 01:50,0,60,2023-05-04 02:50,Yes,
9700,Null,VEH_546,1,O_62,2023-05-03 15:28,151.83469596669602, ,2023-05-03 18:00,Null,4
9701,Null,VEH_546,2,O_352,2023-05-03 17:50, , ,2023-05-03 20:21,Null,
9702,M18389300,VEH_546,3,D_360,2023-05-04 00:03,0,60,2023-05-04 01:03,Yes,
9703,MF2305046250228,VEH_546,4,D_1654,2023-05-04 02:52,0,60,2023-05-04 03:52,Yes,
9704,Null,VEH_763,1,O_11,2023-05-03 17:04,55.704611780953655, ,2023-05-03 18:00,Null,4
9705,Null,VEH_763,2,O_352,2023-05-03 19:18, , ,2023-05-03 20:14,Null,
9706,20230502B471916_001,VEH_763,3,D_54,2023-05-04 00:01,0,60,2023-05-04 01:01,Yes,
9707,MF2305046250226,VEH_763,4,D_1654,2023-05-04 02:49,0,60,2023-05-04 03:49,Yes,
9708,Null,VEH_286,1,O_326,2023-05-03 16:28,91.03867674695039, ,2023-05-03 18:00,Null,4
9709,Null,VEH_286,2,O_144,2023-05-03 18:00, , ,2023-05-03 19:31,Null,
9710,20230501B468569_001,VEH_286,3,D_152,2023-05-03 22:25,0,60,2023-05-03 23:25,Yes,
9711,MF2305136296503,VEH_286,4,D_1654,2023-05-04 01:19,0,60,2023-05-04 02:19,Yes,
9712,Null,VEH_272,1,O_603,2023-05-03 17:42,17.93550233152473, ,2023-05-03 18:00,Null,4
9713,Null,VEH_272,2,O_144,2023-05-03 19:14, , ,2023-05-03 19:32,Null,
9714,20230503B474702_007,VEH_272,3,D_109,2023-05-03 20:12,0,60,2023-05-03 21:12,Yes,
9715,20230503B473149_001,VEH_272,4,D_233,2023-05-03 22:53,0,60,2023-05-03 23:53,Yes,
9716,Null,VEH_5,1,O_603,2023-05-03 16:26,93.54685929999687, ,2023-05-03 18:00,Null,4
9717,Null,VEH_5,2,O_123,2023-05-03 18:45, , ,2023-05-03 20:19,Null,
9718,20230502B471266_001,VEH_5,3,D_233,2023-05-03 22:29,0,60,2023-05-03 23:29,Yes,
9719,MF2305046222517,VEH_5,4,D_1552,2023-05-04 01:40,0,60,2023-05-04 02:40,Yes,
9720,Null,VEH_468,1,O_9,2023-05-03 18:00,359.4420395325351, ,2023-05-04 00:00,Null,1
9721,MF2305046236694,VEH_468,2,D_1180,2023-05-04 00:17,0,60,2023-05-04 01:17,Yes,
9722,MF2305046239831,VEH_468,3,D_1180,2023-05-04 00:17,0,60,2023-05-04 01:17,Yes,
9723,Null,VEH_923,1,O_9,2023-05-03 18:03,356.00346075337484, ,2023-05-04 00:00,Null,1
9724,M18388235,VEH_923,2,D_264,2023-05-04 01:17,0,60,2023-05-04 02:17,Yes,
9725,M18390548,VEH_923,3,D_264,2023-05-04 01:17,0,60,2023-05-04 02:17,Yes,
9726,Null,VEH_872,1,O_9,2023-05-03 18:04,355.2737399493799, ,2023-05-04 00:00,Null,1
9727,MF2305136296457,VEH_872,2,D_1184,2023-05-04 03:44,0,60,2023-05-04 04:44,Yes,
9728,MF2305136296455,VEH_872,3,D_1184,2023-05-04 03:44,0,60,2023-05-04 04:44,Yes,
9729,Null,VEH_621,1,O_11,2023-05-03 18:29,330.1380130340717, ,2023-05-04 00:00,Null,1
9730,20230503B472466_001,VEH_621,2,D_1,2023-05-04 01:40,0,60,2023-05-04 02:40,Yes,
9731,20230503B472426_001,VEH_621,3,D_1,2023-05-04 01:40,0,60,2023-05-04 02:40,Yes,
9732,Null,VEH_675,1,O_11,2023-05-03 18:30,329.88703148825834, ,2023-05-04 00:00,Null,1
9733,20230504B476473_001,VEH_675,2,D_1,2023-05-04 01:40,0,60,2023-05-04 02:40,Yes,
9734,20230502B469263_001,VEH_675,3,D_1,2023-05-04 01:40,0,60,2023-05-04 02:40,Yes,
9735,Null,VEH_676,1,O_11,2023-05-03 19:22,277.97067588197297, ,2023-05-04 00:00,Null,1
9736,20230503B475017_001,VEH_676,2,D_1,2023-05-04 01:40,0,60,2023-05-04 02:40,Yes,
9737,20230504B476610_001,VEH_676,3,D_1,2023-05-04 01:40,0,60,2023-05-04 02:40,Yes,
9738,Null,VEH_249,1,O_11,2023-05-03 21:26,153.38930161240478, ,2023-05-04 00:00,Null,1
9739,20230502B470673_001,VEH_249,2,D_233,2023-05-04 00:46,0,60,2023-05-04 01:46,Yes,
9740,N_20230502865100,VEH_249,3,D_233,2023-05-04 00:46,0,60,2023-05-04 01:46,Yes,
9741,Null,VEH_198,1,O_50,2023-05-03 18:13,346.81247000741496, ,2023-05-04 00:00,Null,1
9742,MF2305116280986,VEH_198,2,D_1748,2023-05-04 00:54,0,60,2023-05-04 01:54,Yes,
9743,MF2305116280968,VEH_198,3,D_1748,2023-05-04 00:54,0,60,2023-05-04 01:54,Yes,
9744,Null,VEH_147,1,O_50,2023-05-03 19:03,296.7759691851902, ,2023-05-04 00:00,Null,1
9745,MF2305116280042,VEH_147,2,D_1210,2023-05-04 03:08,0,60,2023-05-04 04:08,Yes,
9746,MF2305116279539,VEH_147,3,D_1210,2023-05-04 03:08,0,60,2023-05-04 04:08,Yes,
9747,Null,VEH_701,1,O_62,2023-05-03 20:07,232.54494836267622, ,2023-05-04 00:00,Null,1
9748,M18390858,VEH_701,2,D_268,2023-05-04 00:27,0,60,2023-05-04 01:27,Yes,
9749,M18388582,VEH_701,3,D_268,2023-05-04 00:27,0,60,2023-05-04 01:27,Yes,
9750,Null,VEH_924,1,O_62,2023-05-03 21:39,140.81505840294358, ,2023-05-04 00:00,Null,1
9751,20230503B473927_001,VEH_924,2,D_233,2023-05-04 00:53,0,60,2023-05-04 01:53,Yes,
9752,20230502B470741_001,VEH_924,3,D_233,2023-05-04 00:53,0,60,2023-05-04 01:53,Yes,
9753,Null,VEH_499,1,O_62,2023-05-03 21:45,134.9991512906263, ,2023-05-04 00:00,Null,1
9754,MF2305046250917,VEH_499,2,D_1654,2023-05-04 01:20,0,60,2023-05-04 02:20,Yes,
9755,MF2305046250224,VEH_499,3,D_1654,2023-05-04 01:20,0,60,2023-05-04 02:20,Yes,
9756,Null,VEH_947,1,O_62,2023-05-03 22:22,97.25068846765316, ,2023-05-04 00:00,Null,1
9757,M18389272,VEH_947,2,D_550,2023-05-04 01:17,0,60,2023-05-04 02:17,Yes,
9758,M18389273,VEH_947,3,D_550,2023-05-04 01:17,0,60,2023-05-04 02:17,Yes,
9759,Null,VEH_949,1,O_144,2023-05-03 18:01,358.13952276343343, ,2023-05-04 00:00,Null,1
9760,20230502B467048_001,VEH_949,2,D_1,2023-05-04 00:15,0,60,2023-05-04 01:15,Yes,
9761,20230502B467044_001,VEH_949,3,D_1,2023-05-04 00:15,0,60,2023-05-04 01:15,Yes,
9762,Null,VEH_46,1,O_144,2023-05-03 18:19,340.2814193854324, ,2023-05-04 00:00,Null,1
9763,20230503B472400_005,VEH_46,2,D_1,2023-05-04 00:15,0,60,2023-05-04 01:15,Yes,
9764,20230504B475565_006,VEH_46,3,D_1,2023-05-04 00:15,0,60,2023-05-04 01:15,Yes,
9765,Null,VEH_350,1,O_144,2023-05-03 18:55,304.07247576441114, ,2023-05-04 00:00,Null,1
9766,20230503B474915_001,VEH_350,2,D_109,2023-05-04 00:40,0,60,2023-05-04 01:40,Yes,
9767,20230504B477367_001,VEH_350,3,D_109,2023-05-04 00:40,0,60,2023-05-04 01:40,Yes,
9768,Null,VEH_651,1,O_144,2023-05-03 19:05,294.918512789332, ,2023-05-04 00:00,Null,1
9769,MF2305106274086,VEH_651,2,D_1473,2023-05-04 01:44,0,60,2023-05-04 02:44,Yes,
9770,MF2305106274084,VEH_651,3,D_1473,2023-05-04 01:44,0,60,2023-05-04 02:44,Yes,
9771,MF2305106274088,VEH_651,4,D_1473,2023-05-04 01:44,0,60,2023-05-04 02:44,Yes,
9772,Null,VEH_392,1,O_144,2023-05-03 20:03,236.76700797645617, ,2023-05-04 00:00,Null,1
9773,MF2305136296499,VEH_392,2,D_1654,2023-05-04 00:59,0,60,2023-05-04 01:59,Yes,
9774,MF2305136296507,VEH_392,3,D_1654,2023-05-04 00:59,0,60,2023-05-04 01:59,Yes,
9775,Null,VEH_101,1,O_144,2023-05-03 20:04,235.83137821676564, ,2023-05-04 00:00,Null,1
9776,MF2305136296509,VEH_101,2,D_1654,2023-05-04 00:59,0,60,2023-05-04 01:59,Yes,
9777,MF2305136296501,VEH_101,3,D_1654,2023-05-04 00:59,0,60,2023-05-04 01:59,Yes,
9778,Null,VEH_501,1,O_144,2023-05-03 20:41,198.08291539379297, ,2023-05-04 00:00,Null,1
9779,20230501B468344_001,VEH_501,2,D_5,2023-05-04 02:31,0,60,2023-05-04 03:31,Yes,
9780,20230501B467213_001,VEH_501,3,D_5,2023-05-04 02:31,0,60,2023-05-04 03:31,Yes,
9781,Null,VEH_462,1,O_144,2023-05-03 20:41,198.08291539379297, ,2023-05-04 00:00,Null,1
9782,20230501B466690_001,VEH_462,2,D_5,2023-05-04 02:31,0,60,2023-05-04 03:31,Yes,
9783,20230502B468934_001,VEH_462,3,D_5,2023-05-04 02:31,0,60,2023-05-04 03:31,Yes,
9784,Null,VEH_397,1,O_144,2023-05-03 20:41,198.08291539379297, ,2023-05-04 00:00,Null,1
9785,20230502B469047_001,VEH_397,2,D_27,2023-05-04 02:42,0,60,2023-05-04 03:42,Yes,
9786,20230501B467731_001,VEH_397,3,D_27,2023-05-04 02:42,0,60,2023-05-04 03:42,Yes,
9787,Null,VEH_1073,1,O_144,2023-05-03 20:56,183.69278020165348, ,2023-05-04 00:00,Null,1
9788,20230501B466831_001,VEH_1073,2,D_67,2023-05-04 01:55,0,60,2023-05-04 02:55,Yes,
9789,20230501B466832_001,VEH_1073,3,D_67,2023-05-04 01:55,0,60,2023-05-04 02:55,Yes,
9790,Null,VEH_1019,1,O_144,2023-05-03 20:59,180.5198320120071, ,2023-05-04 00:00,Null,1
9791,20230501B468272_001,VEH_1019,2,D_96,2023-05-04 02:50,0,60,2023-05-04 03:50,Yes,
9792,20230502B467635_001,VEH_1019,3,D_96,2023-05-04 02:50,0,60,2023-05-04 03:50,Yes,
9793,Null,VEH_94,1,O_144,2023-05-03 21:00,179.49055106862306, ,2023-05-04 00:00,Null,1
9794,20230501B466723_001,VEH_94,2,D_16,2023-05-04 02:06,0,60,2023-05-04 03:06,Yes,
9795,20230501B467198_001,VEH_94,3,D_16,2023-05-04 02:06,0,60,2023-05-04 03:06,Yes,
9796,Null,VEH_874,1,O_144,2023-05-03 21:17,162.13083229867516, ,2023-05-04 00:00,Null,1
9797,20230502B466977_001,VEH_874,2,D_16,2023-05-04 02:06,0,60,2023-05-04 03:06,Yes,
9798,20230501B467226_001,VEH_874,3,D_16,2023-05-04 02:06,0,60,2023-05-04 03:06,Yes,
9799,20230502B466972_001,VEH_874,4,D_16,2023-05-04 02:06,0,60,2023-05-04 03:06,Yes,
9800,Null,VEH_44,1,O_144,2023-05-03 21:31,148.40883517410384, ,2023-05-04 00:00,Null,1
9801,MF2305026200066,VEH_44,2,D_1365,2023-05-04 02:54,0,60,2023-05-04 03:54,Yes,
9802,MF2305026200060,VEH_44,3,D_1365,2023-05-04 02:54,0,60,2023-05-04 03:54,Yes,
9803,Null,VEH_697,1,O_144,2023-05-03 21:31,148.40883517410384, ,2023-05-04 00:00,Null,1
9804,20230502B467667_001,VEH_697,2,D_104,2023-05-04 01:56,0,60,2023-05-04 02:56,Yes,
9805,20230501B466924_001,VEH_697,3,D_104,2023-05-04 01:56,0,60,2023-05-04 02:56,Yes,
9806,Null,VEH_463,1,O_144,2023-05-03 21:45,134.15880262564406, ,2023-05-04 00:00,Null,1
9807,20230501B467385_001,VEH_463,2,D_156,2023-05-04 01:07,0,60,2023-05-04 02:07,Yes,
9808,20230502B469145_001,VEH_463,3,D_156,2023-05-04 01:07,0,60,2023-05-04 02:07,Yes,
9809,Null,VEH_399,1,O_144,2023-05-03 21:52,127.198740728968, ,2023-05-04 00:00,Null,1
9810,20230502B468888_001,VEH_399,2,D_177,2023-05-04 01:29,0,60,2023-05-04 02:29,Yes,
9811,20230501B467464_001,VEH_399,3,D_177,2023-05-04 01:29,0,60,2023-05-04 02:29,Yes,
9812,Null,VEH_612,1,O_144,2023-05-03 21:57,122.10262493262235, ,2023-05-04 00:00,Null,1
9813,20230502B466958_001,VEH_612,2,D_180,2023-05-04 03:40,0,60,2023-05-04 04:40,Yes,
9814,20230501B467544_001,VEH_612,3,D_180,2023-05-04 03:40,0,60,2023-05-04 04:40,Yes,
9815,20230502B469038_001,VEH_612,4,D_180,2023-05-04 03:40,0,60,2023-05-04 04:40,Yes,
9816,Null,VEH_723,1,O_144,2023-05-03 21:57,122.10262493262235, ,2023-05-04 00:00,Null,1
9817,20230501B466798_001,VEH_723,2,D_52,2023-05-04 02:21,0,60,2023-05-04 03:21,Yes,
9818,20230502B467090_001,VEH_723,3,D_52,2023-05-04 02:21,0,60,2023-05-04 03:21,Yes,
9819,Null,VEH_151,1,O_144,2023-05-03 22:30,89.56654928482658, ,2023-05-04 00:00,Null,1
9820,20230502B469081_001,VEH_151,2,D_72,2023-05-04 01:58,0,60,2023-05-04 02:58,Yes,
9821,20230501B466838_001,VEH_151,3,D_72,2023-05-04 01:58,0,60,2023-05-04 02:58,Yes,
9822,Null,VEH_673,1,O_174,2023-05-03 23:26,33.251191250071315, ,2023-05-04 00:00,Null,1
9823,20230504B476154_001,VEH_673,2,D_1,2023-05-04 01:47,0,60,2023-05-04 02:47,Yes,
9824,20230502B469724_001,VEH_673,3,D_1,2023-05-04 01:47,0,60,2023-05-04 02:47,Yes,
9825,Null,VEH_873,1,O_179,2023-05-03 18:54,305.15321979011514, ,2023-05-04 00:00,Null,1
9826,20230503B475056_001,VEH_873,2,D_109,2023-05-04 01:13,0,60,2023-05-04 02:13,Yes,
9827,20230504B477344_001,VEH_873,3,D_109,2023-05-04 01:13,0,60,2023-05-04 02:13,Yes,
9828,Null,VEH_926,1,O_179,2023-05-03 20:22,217.94066311923143, ,2023-05-04 00:00,Null,1
9829,MF2305046248981,VEH_926,2,D_109,2023-05-04 01:13,0,60,2023-05-04 02:13,Yes,
9830,20230503B475052_001,VEH_926,3,D_109,2023-05-04 01:13,0,60,2023-05-04 02:13,Yes,
9831,Null,VEH_623,1,O_179,2023-05-03 20:33,206.27584442477746, ,2023-05-04 00:00,Null,1
9832,MF2305046221902,VEH_623,2,D_1349,2023-05-04 01:23,0,60,2023-05-04 02:23,Yes,
9833,MF2305086262923,VEH_623,3,D_1349,2023-05-04 01:23,0,60,2023-05-04 02:23,Yes,
9834,Null,VEH_925,1,O_179,2023-05-03 21:10,169.1709083237938, ,2023-05-04 00:00,Null,1
9835,MF2305256364359,VEH_925,2,D_2405,2023-05-04 02:24,0,60,2023-05-04 03:24,Yes,
9836,MF2305316397296,VEH_925,3,D_2405,2023-05-04 02:24,0,60,2023-05-04 03:24,Yes,
9837,MF2305256364361,VEH_925,4,D_2405,2023-05-04 02:24,0,60,2023-05-04 03:24,Yes,
9838,Null,VEH_469,1,O_179,2023-05-03 21:13,166.24763705872556, ,2023-05-04 00:00,Null,1
9839,20230502B471883_001,VEH_469,2,D_137,2023-05-04 01:17,0,60,2023-05-04 02:17,Yes,
9840,20230501B468716_001,VEH_469,3,D_137,2023-05-04 01:17,0,60,2023-05-04 02:17,Yes,
9841,Null,VEH_498,1,O_179,2023-05-03 22:03,116.5426066039654, ,2023-05-04 00:00,Null,1
9842,20230501B468715_001,VEH_498,2,D_137,2023-05-04 01:17,0,60,2023-05-04 02:17,Yes,
9843,20230503B475048_001,VEH_498,3,D_137,2023-05-04 01:17,0,60,2023-05-04 02:17,Yes,
9844,Null,VEH_845,1,O_179,2023-05-03 18:48,311.4895841917919, ,2023-05-04 00:00,Null,1
9845,MF2305026197228,VEH_845,2,D_1311,2023-05-04 00:25,0,60,2023-05-04 01:25,Yes,
9846,MF2305026197294,VEH_845,3,D_1311,2023-05-04 00:25,0,60,2023-05-04 01:25,Yes,
9847,Null,VEH_168,1,O_179,2023-05-03 19:44,255.09430929066048, ,2023-05-04 00:00,Null,1
9848,MF2305026196998,VEH_168,2,D_1297,2023-05-04 03:27,0,60,2023-05-04 04:27,Yes,
9849,MF2305026197296,VEH_168,3,D_1297,2023-05-04 03:27,0,60,2023-05-04 04:27,Yes,
9850,Null,VEH_773,1,O_243,2023-05-03 18:07,352.46091657257057, ,2023-05-04 00:00,Null,1
9851,20230504B476719_001,VEH_773,2,D_184,2023-05-04 01:41,0,60,2023-05-04 02:41,Yes,
9852,20230504B476368_001,VEH_773,3,D_184,2023-05-04 01:41,0,60,2023-05-04 02:41,Yes,
