,ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,Method
811,20230501B468226_001,VEH_918,4,D_108,2023-05-01 15:32,0,60,2023-05-01 16:32,Yes,
812,Null,VEH_919,1,O_603,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
813,Null,VEH_919,2,O_179,2023-05-01 12:47, , ,2023-05-01 12:47,Null,
814,MF2305096266774,VEH_919,3,D_1778,2023-05-01 13:05,0,60,2023-05-01 14:05,Yes,
815,20230501B468227_001,VEH_919,4,D_108,2023-05-01 15:32,0,60,2023-05-01 16:32,Yes,
816,Null,VEH_193,1,O_62,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
817,Null,VEH_193,2,O_673,2023-05-01 12:57, , ,2023-05-01 12:57,Null,
818,M18434761,VEH_193,3,D_359,2023-05-01 13:23,0,60,2023-05-01 14:23,Yes,
819,M18385552,VEH_193,4,D_273,2023-05-01 15:28,0,60,2023-05-01 16:28,Yes,
820,Null,VEH_921,1,O_603,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
821,Null,VEH_921,2,O_123,2023-05-01 14:19, , ,2023-05-01 14:19,Null,
822,20230501B468231_001,VEH_921,3,D_108,2023-05-01 17:22,0,60,2023-05-01 18:22,Yes,
823,20230501B468385_001,VEH_921,4,D_109,2023-05-01 20:33,0,60,2023-05-01 21:33,Yes,
824,Null,VEH_87,1,O_11,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
825,Null,VEH_87,2,O_352,2023-05-01 14:14, , ,2023-05-01 14:14,Null,
826,20230501B467460_001,VEH_87,3,D_108,2023-05-01 16:54,0,60,2023-05-01 17:54,Yes,
827,MF2305016190341,VEH_87,4,D_109,2023-05-01 20:05,0,60,2023-05-01 21:05,Yes,
828,Null,VEH_920,1,O_603,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
829,Null,VEH_920,2,O_352,2023-05-01 13:59, , ,2023-05-01 13:59,Null,
830,20230501B468177_001,VEH_920,3,D_108,2023-05-01 16:40,0,60,2023-05-01 17:40,Yes,
831,20230501B468265_001,VEH_920,4,D_1,2023-05-01 19:26,0,60,2023-05-01 20:26,Yes,
832,Null,VEH_913,1,O_603,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
833,Null,VEH_913,2,O_352,2023-05-01 13:59, , ,2023-05-01 13:59,Null,
834,20230501B468228_001,VEH_913,3,D_108,2023-05-01 16:40,0,60,2023-05-01 17:40,Yes,
835,20230501B468270_001,VEH_913,4,D_1,2023-05-01 19:26,0,60,2023-05-01 20:26,Yes,
836,Null,VEH_582,1,O_326,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
837,Null,VEH_582,2,O_34,2023-05-01 13:52, , ,2023-05-01 13:52,Null,
838,MF2305126290572,VEH_582,3,D_1404,2023-05-01 16:26,0,60,2023-05-01 17:26,Yes,
839,20230501B467738_001,VEH_582,4,D_1,2023-05-01 19:20,0,60,2023-05-01 20:20,Yes,
840,Null,VEH_543,1,O_323,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
841,Null,VEH_543,2,O_179,2023-05-01 13:57, , ,2023-05-01 13:57,Null,
842,MF2305026192241,VEH_543,3,D_1227,2023-05-01 16:22,0,60,2023-05-01 17:22,Yes,
843,20230501B467846_001,VEH_543,4,D_109,2023-05-01 19:01,0,60,2023-05-01 20:01,Yes,
844,Null,VEH_583,1,O_326,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
845,Null,VEH_583,2,O_352,2023-05-01 13:59, , ,2023-05-01 13:59,Null,
846,20230501B468157_001,VEH_583,3,D_108,2023-05-01 16:39,0,60,2023-05-01 17:39,Yes,
847,20230501B468269_001,VEH_583,4,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
848,Null,VEH_165,1,O_50,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
849,Null,VEH_165,2,O_144,2023-05-01 14:12, , ,2023-05-01 14:12,Null,
850,M18385438,VEH_165,3,D_315,2023-05-01 14:43,0,60,2023-05-01 15:43,Yes,
851,MF2305116279526,VEH_165,4,D_1524,2023-05-01 17:39,0,60,2023-05-01 18:39,Yes,
852,Null,VEH_994,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
853,Null,VEH_994,2,O_629,2023-05-01 13:57, , ,2023-05-01 13:57,Null,
854,M18434618,VEH_994,3,D_359,2023-05-01 16:03,0,60,2023-05-01 17:03,Yes,
855,20230501B468068_001,VEH_994,4,D_1,2023-05-01 19:12,0,60,2023-05-01 20:12,Yes,
856,Null,VEH_993,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
857,Null,VEH_993,2,O_629,2023-05-01 13:57, , ,2023-05-01 13:57,Null,
858,M18434763,VEH_993,3,D_359,2023-05-01 16:03,0,60,2023-05-01 17:03,Yes,
859,20230501B468085_004,VEH_993,4,D_1,2023-05-01 19:12,0,60,2023-05-01 20:12,Yes,
860,Null,VEH_991,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
861,Null,VEH_991,2,O_629,2023-05-01 13:57, , ,2023-05-01 13:57,Null,
862,M18434757,VEH_991,3,D_359,2023-05-01 16:03,0,60,2023-05-01 17:03,Yes,
863,20230501B468085_005,VEH_991,4,D_1,2023-05-01 19:12,0,60,2023-05-01 20:12,Yes,
864,Null,VEH_544,1,O_323,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
865,Null,VEH_544,2,O_179,2023-05-01 13:57, , ,2023-05-01 13:57,Null,
866,MF2305026192236,VEH_544,3,D_1222,2023-05-01 16:13,0,60,2023-05-01 17:13,Yes,
867,20230501B467822_001,VEH_544,4,D_1,2023-05-01 19:03,0,60,2023-05-01 20:03,Yes,
868,Null,VEH_992,1,O_673,2023-05-01 12:00,0.0, ,2023-05-01 12:00,Null,4
869,Null,VEH_992,2,O_179,2023-05-01 13:48, , ,2023-05-01 13:48,Null,
870,M18385654,VEH_992,3,D_327,2023-05-01 15:48,0,60,2023-05-01 16:48,Yes,
871,20230501B468064_001,VEH_992,4,D_1,2023-05-01 19:12,0,60,2023-05-01 20:12,Yes,
872,Null,VEH_1020,1,O_9,2023-05-01 12:11,348.14447260667055, ,2023-05-01 18:00,Null,1
873,20230501B467158_001,VEH_1020,2,D_1,2023-05-01 20:48,0,60,2023-05-01 21:48,Yes,
874,20230501B467070_001,VEH_1020,3,D_1,2023-05-01 20:48,0,60,2023-05-01 21:48,Yes,
875,Null,VEH_615,1,O_9,2023-05-01 14:00,239.37052496006208, ,2023-05-01 18:00,Null,1
876,20230501B467164_001,VEH_615,2,D_1,2023-05-01 20:48,0,60,2023-05-01 21:48,Yes,
877,20230501B467777_001,VEH_615,3,D_1,2023-05-01 20:48,0,60,2023-05-01 21:48,Yes,
878,Null,VEH_92,1,O_9,2023-05-01 17:29,30.51523774802604, ,2023-05-01 18:00,Null,1
879,20230501B467100_001,VEH_92,2,D_1,2023-05-01 20:48,0,60,2023-05-01 21:48,Yes,
880,20230501B467156_001,VEH_92,3,D_1,2023-05-01 20:48,0,60,2023-05-01 21:48,Yes,
881,Null,VEH_313,1,O_9,2023-05-01 17:30,29.820503167990864, ,2023-05-01 18:00,Null,1
882,20230501B467103_001,VEH_313,2,D_1,2023-05-01 20:48,0,60,2023-05-01 21:48,Yes,
883,20230501B467102_001,VEH_313,3,D_1,2023-05-01 20:48,0,60,2023-05-01 21:48,Yes,
884,Null,VEH_97,1,O_11,2023-05-01 12:22,337.7515723056223, ,2023-05-01 18:00,Null,1
885,20230501B467457_001,VEH_97,2,D_1,2023-05-01 19:40,0,60,2023-05-01 20:40,Yes,
886,20230501B468201_001,VEH_97,3,D_1,2023-05-01 19:40,0,60,2023-05-01 20:40,Yes,
887,Null,VEH_172,1,O_11,2023-05-01 13:33,266.5253386493215, ,2023-05-01 18:00,Null,1
888,20230501B468190_001,VEH_172,2,D_109,2023-05-01 20:05,0,60,2023-05-01 21:05,Yes,
889,20230501B467101_001,VEH_172,3,D_109,2023-05-01 20:05,0,60,2023-05-01 21:05,Yes,
890,Null,VEH_463,1,O_11,2023-05-01 14:10,229.54446501014604, ,2023-05-01 18:00,Null,1
891,20230501B468134_001,VEH_463,2,D_109,2023-05-01 20:05,0,60,2023-05-01 21:05,Yes,
892,20230501B468140_001,VEH_463,3,D_109,2023-05-01 20:05,0,60,2023-05-01 21:05,Yes,
893,Null,VEH_1019,1,O_11,2023-05-01 15:06,173.54997880272504, ,2023-05-01 18:00,Null,1
894,20230501B467184_001,VEH_1019,2,D_109,2023-05-01 20:05,0,60,2023-05-01 21:05,Yes,
895,20230501B468202_001,VEH_1019,3,D_109,2023-05-01 20:05,0,60,2023-05-01 21:05,Yes,
896,Null,VEH_626,1,O_11,2023-05-01 15:17,162.5722469682712, ,2023-05-01 18:00,Null,1
897,20230501B468369_001,VEH_626,2,D_109,2023-05-01 20:05,0,60,2023-05-01 21:05,Yes,
898,20230501B468135_001,VEH_626,3,D_109,2023-05-01 20:05,0,60,2023-05-01 21:05,Yes,
899,Null,VEH_698,1,O_50,2023-05-01 14:27,212.29392333172473, ,2023-05-01 18:00,Null,1
900,20230501B467932_001,VEH_698,2,D_1,2023-05-01 20:09,0,60,2023-05-01 21:09,Yes,
901,20230501B467934_001,VEH_698,3,D_1,2023-05-01 20:09,0,60,2023-05-01 21:09,Yes,
902,Null,VEH_93,1,O_50,2023-05-01 17:21,38.633024801861666, ,2023-05-01 18:00,Null,1
903,MF2305116279516,VEH_93,2,D_1236,2023-05-01 19:05,0,60,2023-05-01 20:05,Yes,
904,MF2305116279527,VEH_93,3,D_1236,2023-05-01 19:05,0,60,2023-05-01 20:05,Yes,
905,Null,VEH_625,1,O_62,2023-05-01 14:40,199.29737119847073, ,2023-05-01 18:00,Null,1
906,20230501B467861_001,VEH_625,2,D_109,2023-05-01 20:13,0,60,2023-05-01 21:13,Yes,
907,20230501B467865_001,VEH_625,3,D_109,2023-05-01 20:13,0,60,2023-05-01 21:13,Yes,
908,Null,VEH_462,1,O_62,2023-05-01 15:21,158.3863069053175, ,2023-05-01 18:00,Null,1
909,20230501B468127_001,VEH_462,2,D_109,2023-05-01 20:13,0,60,2023-05-01 21:13,Yes,
910,20230501B468128_001,VEH_462,3,D_109,2023-05-01 20:13,0,60,2023-05-01 21:13,Yes,
911,Null,VEH_400,1,O_62,2023-05-01 16:12,107.06087735308256, ,2023-05-01 18:00,Null,1
912,20230501B468125_001,VEH_400,2,D_1,2023-05-01 19:48,0,60,2023-05-01 20:48,Yes,
913,20230501B468124_001,VEH_400,3,D_1,2023-05-01 19:48,0,60,2023-05-01 20:48,Yes,
914,Null,VEH_624,1,O_144,2023-05-01 12:10,349.3226697667749, ,2023-05-01 18:00,Null,1
915,20230501B468399_001,VEH_624,2,D_109,2023-05-01 18:40,0,60,2023-05-01 19:40,Yes,
916,20230501B468334_001,VEH_624,3,D_109,2023-05-01 18:40,0,60,2023-05-01 19:40,Yes,
917,Null,VEH_395,1,O_144,2023-05-01 15:57,122.5572798061761, ,2023-05-01 18:00,Null,1
918,MF2305016190561,VEH_395,2,D_1211,2023-05-01 19:48,0,60,2023-05-01 20:48,Yes,
919,MF2305016190565,VEH_395,3,D_1211,2023-05-01 19:48,0,60,2023-05-01 20:48,Yes,
920,MF2305016190563,VEH_395,4,D_1211,2023-05-01 19:48,0,60,2023-05-01 20:48,Yes,
921,Null,VEH_351,1,O_144,2023-05-01 16:01,118.11637136117042, ,2023-05-01 18:00,Null,1
922,MF2305036206452,VEH_351,2,D_1474,2023-05-01 19:35,0,60,2023-05-01 20:35,Yes,
923,MF2305036206454,VEH_351,3,D_1474,2023-05-01 19:35,0,60,2023-05-01 20:35,Yes,
924,MF2305036206450,VEH_351,4,D_1474,2023-05-01 19:35,0,60,2023-05-01 20:35,Yes,
925,Null,VEH_312,1,O_144,2023-05-01 16:45,74.1616711963336, ,2023-05-01 18:00,Null,1
926,MF2305036206462,VEH_312,2,D_1476,2023-05-01 19:12,0,60,2023-05-01 20:12,Yes,
927,MF2305036206460,VEH_312,3,D_1476,2023-05-01 19:12,0,60,2023-05-01 20:12,Yes,
928,Null,VEH_175,1,O_174,2023-05-01 05:22,757.4323822753028, ,2023-05-01 18:00,Null,1
929,20230501B468078_001,VEH_175,2,D_184,2023-05-01 18:53,0,60,2023-05-01 19:53,Yes,
930,20230501B468248_001,VEH_175,3,D_184,2023-05-01 18:53,0,60,2023-05-01 19:53,Yes,
931,Null,VEH_622,1,O_179,2023-05-01 12:23,336.4534453415788, ,2023-05-01 18:00,Null,1
932,MF2305016189700,VEH_622,2,D_1205,2023-05-01 19:11,0,60,2023-05-01 20:11,Yes,
933,MF2305016189709,VEH_622,3,D_1205,2023-05-01 19:11,0,60,2023-05-01 20:11,Yes,
934,Null,VEH_325,1,O_243,2023-05-01 13:56,243.6342894825558, ,2023-05-01 18:00,Null,1
935,20230501B464985_001,VEH_325,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
936,N_20230501858660,VEH_325,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
937,Null,VEH_316,1,O_243,2023-05-01 14:38,201.24072622624453, ,2023-05-01 18:00,Null,1
938,20230501B467937_001,VEH_316,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
939,20230501B468052_001,VEH_316,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
940,Null,VEH_476,1,O_243,2023-05-01 15:15,164.25985258706908, ,2023-05-01 18:00,Null,1
941,20230501B464968_001,VEH_476,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
942,20230501B468258_001,VEH_476,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
943,Null,VEH_101,1,O_243,2023-05-01 15:27,152.7322169657226, ,2023-05-01 18:00,Null,1
944,20230501B467715_001,VEH_101,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
945,20230501B468019_001,VEH_101,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
946,Null,VEH_772,1,O_243,2023-05-01 15:45,134.1284197400521, ,2023-05-01 18:00,Null,1
947,20230501B467754_001,VEH_772,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
948,20230501B467750_001,VEH_772,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
949,Null,VEH_45,1,O_243,2023-05-01 15:55,124.31315362226928, ,2023-05-01 18:00,Null,1
950,20230501B467716_001,VEH_45,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
951,20230501B468051_001,VEH_45,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
952,Null,VEH_1018,1,O_243,2023-05-01 16:01,118.93068033579834, ,2023-05-01 18:00,Null,1
953,20230501B467717_001,VEH_1018,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
954,20230501B467683_001,VEH_1018,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
955,Null,VEH_397,1,O_243,2023-05-01 16:01,118.93068033579834, ,2023-05-01 18:00,Null,1
956,20230501B467938_001,VEH_397,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
957,N_20230501842085,VEH_397,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
958,Null,VEH_96,1,O_243,2023-05-01 16:01,118.19975631444981, ,2023-05-01 18:00,Null,1
959,20230501B467682_001,VEH_96,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
960,N_20230501858834,VEH_96,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
961,20230501B468097_001,VEH_96,4,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
962,Null,VEH_398,1,O_243,2023-05-01 16:33,86.77742837987182, ,2023-05-01 18:00,Null,1
963,20230501B468041_001,VEH_398,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
964,20230501B468130_001,VEH_398,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
965,20230501B468210_001,VEH_398,4,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
966,Null,VEH_549,1,O_243,2023-05-01 17:10,49.71412377936372, ,2023-05-01 18:00,Null,1
967,20230501B468358_001,VEH_549,2,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
968,20230501B468050_001,VEH_549,3,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
969,20230501B468129_001,VEH_549,4,D_1,2023-05-01 20:41,0,60,2023-05-01 21:41,Yes,
970,Null,VEH_199,1,O_243,2023-05-01 17:49,10.795791010790253, ,2023-05-01 18:00,Null,1
971,20230501B467939_001,VEH_199,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
972,20230501B467768_001,VEH_199,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
973,Null,VEH_298,1,O_243,2023-05-01 16:38,81.32892934714368, ,2023-05-01 18:00,Null,1
974,20230501B467746_001,VEH_298,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
975,20230501B467767_001,VEH_298,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
976,Null,VEH_667,1,O_243,2023-05-01 17:12,47.66645227216054, ,2023-05-01 18:00,Null,1
977,20230501B468045_001,VEH_667,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
978,20230501B468211_001,VEH_667,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
979,Null,VEH_597,1,O_243,2023-05-01 17:13,46.72682684053575, ,2023-05-01 18:00,Null,1
980,20230501B468021_001,VEH_597,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
981,20230501B467473_001,VEH_597,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
982,Null,VEH_1004,1,O_243,2023-05-01 17:25,34.89087663856276, ,2023-05-01 18:00,Null,1
983,20230501B468282_001,VEH_1004,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
984,20230501B467718_001,VEH_1004,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
985,Null,VEH_1002,1,O_243,2023-05-01 17:50,9.386572799908436, ,2023-05-01 18:00,Null,1
986,20230501B467764_001,VEH_1002,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
987,20230501B468259_001,VEH_1002,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
988,Null,VEH_986,1,O_243,2023-05-01 17:47,12.978386400221325, ,2023-05-01 18:00,Null,1
989,20230501B468042_001,VEH_986,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
990,20230501B468131_001,VEH_986,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
991,Null,VEH_459,1,O_243,2023-05-01 18:00,0.0, ,2023-05-01 18:00,Null,1
992,20230501B468044_001,VEH_459,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
993,20230501B468053_001,VEH_459,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
994,Null,VEH_458,1,O_243,2023-05-01 18:00,0.0, ,2023-05-01 18:00,Null,1
995,20230501B467745_001,VEH_458,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
996,20230501B468212_001,VEH_458,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
997,Null,VEH_457,1,O_243,2023-05-01 18:00,0.0, ,2023-05-01 18:00,Null,1
998,20230501B467747_001,VEH_457,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
999,20230501B467719_001,VEH_457,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
1000,20230501B468214_001,VEH_457,4,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
1001,Null,VEH_455,1,O_243,2023-05-01 18:00,0.0, ,2023-05-01 18:00,Null,1
1002,20230501B467744_001,VEH_455,2,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
1003,20230501B468023_001,VEH_455,3,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
1004,20230501B468098_001,VEH_455,4,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
1005,20230501B468022_001,VEH_455,5,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
1006,20230501B467755_001,VEH_455,6,D_109,2023-05-01 21:07,0,60,2023-05-01 22:07,Yes,
1007,Null,VEH_399,1,O_323,2023-05-01 15:34,145.53334441469065, ,2023-05-01 18:00,Null,1
1008,20230501B464967_001,VEH_399,2,D_1,2023-05-01 19:34,0,60,2023-05-01 20:34,Yes,
1009,20230501B464954_001,VEH_399,3,D_1,2023-05-01 19:34,0,60,2023-05-01 20:34,Yes,
1010,Null,VEH_675,1,O_323,2023-05-01 16:08,111.9199525332076, ,2023-05-01 18:00,Null,1
1011,20230501B467911_001,VEH_675,2,D_109,2023-05-01 19:19,0,60,2023-05-01 20:19,Yes,
1012,20230501B467735_001,VEH_675,3,D_109,2023-05-01 19:19,0,60,2023-05-01 20:19,Yes,
1013,Null,VEH_100,1,O_326,2023-05-01 13:25,274.67058568866616, ,2023-05-01 18:00,Null,1
1014,20230501B467168_001,VEH_100,2,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1015,20230501B467472_002,VEH_100,3,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1016,Null,VEH_612,1,O_326,2023-05-01 13:58,241.19592433798766, ,2023-05-01 18:00,Null,1
1017,20230501B467465_002,VEH_612,2,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1018,20230501B467862_001,VEH_612,3,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1019,Null,VEH_924,1,O_326,2023-05-01 14:05,234.36658154855309, ,2023-05-01 18:00,Null,1
1020,20230501B467990_001,VEH_924,2,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1021,20230501B467150_002,VEH_924,3,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1022,Null,VEH_925,1,O_326,2023-05-01 14:22,217.98945256773288, ,2023-05-01 18:00,Null,1
1023,20230501B467169_001,VEH_925,2,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1024,20230501B468105_001,VEH_925,3,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1025,Null,VEH_1013,1,O_326,2023-05-01 14:32,207.18224518362922, ,2023-05-01 18:00,Null,1
1026,20230501B467998_001,VEH_1013,2,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1027,20230501B468168_001,VEH_1013,3,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1028,Null,VEH_1025,1,O_326,2023-05-01 14:32,207.18224518362922, ,2023-05-01 18:00,Null,1
1029,20230501B464948_001,VEH_1025,2,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1030,20230501B467472_003,VEH_1025,3,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1031,Null,VEH_616,1,O_326,2023-05-01 14:43,196.20148533284657, ,2023-05-01 18:00,Null,1
1032,20230501B468215_010,VEH_616,2,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1033,20230501B468215_009,VEH_616,3,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1034,Null,VEH_321,1,O_326,2023-05-01 14:46,193.54382592407705, ,2023-05-01 18:00,Null,1
1035,20230501B468167_001,VEH_321,2,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1036,20230501B468348_001,VEH_321,3,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1037,Null,VEH_200,1,O_326,2023-05-01 14:51,188.8627937071958, ,2023-05-01 18:00,Null,1
1038,20230501B467989_001,VEH_200,2,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1039,20230501B468206_001,VEH_200,3,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1040,20230501B468164_001,VEH_200,4,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1041,Null,VEH_1022,1,O_326,2023-05-01 15:21,158.51693147675746, ,2023-05-01 18:00,Null,1
1042,20230501B468347_001,VEH_1022,2,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1043,20230501B468166_001,VEH_1022,3,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1044,20230501B467465_001,VEH_1022,4,D_1,2023-05-01 19:25,0,60,2023-05-01 20:25,Yes,
1045,Null,VEH_471,1,O_326,2023-05-01 15:24,155.62391374430638, ,2023-05-01 18:00,Null,1
1046,20230501B468171_001,VEH_471,2,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1047,20230501B467455_001,VEH_471,3,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1048,Null,VEH_470,1,O_326,2023-05-01 15:24,155.62391374430638, ,2023-05-01 18:00,Null,1
1049,20230501B468091_001,VEH_470,2,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1050,20230501B467988_001,VEH_470,3,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1051,Null,VEH_472,1,O_326,2023-05-01 15:24,155.62391374430638, ,2023-05-01 18:00,Null,1
1052,20230501B468174_001,VEH_472,2,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1053,20230501B467993_001,VEH_472,3,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1054,Null,VEH_1023,1,O_326,2023-05-01 15:30,149.8647983587491, ,2023-05-01 18:00,Null,1
1055,20230501B468156_001,VEH_1023,2,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1056,20230501B468133_001,VEH_1023,3,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1057,Null,VEH_326,1,O_326,2023-05-01 16:33,86.40735718787175, ,2023-05-01 18:00,Null,1
1058,20230501B468173_001,VEH_326,2,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1059,20230501B468349_001,VEH_326,3,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1060,Null,VEH_673,1,O_326,2023-05-01 16:33,86.05114034574456, ,2023-05-01 18:00,Null,1
1061,20230501B468090_001,VEH_673,2,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1062,20230501B468108_001,VEH_673,3,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1063,Null,VEH_394,1,O_326,2023-05-01 16:40,79.44991322152885, ,2023-05-01 18:00,Null,1
1064,20230501B468107_001,VEH_394,2,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1065,20230501B468215_001,VEH_394,3,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1066,20230501B467992_001,VEH_394,4,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1067,Null,VEH_98,1,O_326,2023-05-01 16:41,78.79715530643182, ,2023-05-01 18:00,Null,1
1068,20230501B468389_001,VEH_98,2,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1069,20230501B468327_001,VEH_98,3,D_109,2023-05-01 19:51,0,60,2023-05-01 20:51,Yes,
1070,Null,VEH_197,1,O_326,2023-05-01 16:54,65.23733438543115, ,2023-05-01 18:00,Null,1
